,id,competition_id,full_name,first_name,last_name,known_as,shorthand,age,height,weight,league,league_type,season,starting_year,ending_year,url,club_team_id,club_team_2_id,national_team_id,position,minutes_played_overall,minutes_played_home,minutes_played_away,birthday,nationality,continent,appearances_overall,appearances_home,appearances_away,goals_overall,goals_home,goals_away,clean_sheets_home,clean_sheets_away,clean_sheets_overall,conceded_overall,conceded_home,conceded_away,assists_overall,assists_home,assists_away,penalty_goals,penalty_misses,penalty_success,goals_involved_per_90_overall,assists_per_90_overall,goals_per_90_overall,clean_sheets_per_overall,goals_per_90_home,goals_per_90_away,min_per_goal_overall,conceded_per_90_overall,min_per_conceded_overall,cards_overall,yellow_cards_overall,red_cards_overall,min_per_match,min_per_card_overall,min_per_assist_overall,cards_per_90_overall,rank_in_league_top_attackers,rank_in_league_top_midfielders,rank_in_league_top_defenders,rank_in_club_top_scorer,last_match_timestamp
10,11592,9663,Juan Antonio Delgado Baeza,Juan Antonio,Delgado Baeza,Juan Delgado,juan-delgado,31,177,72,Championship,Domestic League,2023/2024,2023,2024,https://footystats.org/players/chile/juan-delgado,214,-1,-1,Forward,686,325,361,731318400,Chile,eu,10,5,5,1,0,1,0,1,1,10,4,6,0,0,0,0,0,-1,0.13,0.0,0.13,10,0.0,0.25,686,1.31,69,4,4,0,69,172,0,0.52,194,465,-1,12,1696359600
11,199476,9663,Anthony Tite Musaba,Anthony Tite,Musaba,Anthony Musaba,anthony-musaba,23,182,72,Championship,Domestic League,2023/2024,2023,2024,https://footystats.org/players/netherlands/anthony-musaba,214,-1,-1,Forward,2552,1234,1318,976089600,Netherlands,eu,42,22,20,7,4,3,5,5,10,43,18,25,5,2,3,0,0,-1,0.42,0.18,0.25,24,0.29,0.2,365,1.52,59,6,6,0,61,425,510,0.21,102,68,-1,2,1714226400
12,7469,9663,Liam Palmer,Liam,Palmer,Liam Palmer,liam-palmer,32,188,81,Championship,Domestic League,2023/2024,2023,2024,https://footystats.org/players/scotland/liam-palmer,214,-1,-1,Midfielder,2307,1253,1054,685263600,Scotland,eu,33,20,13,1,1,0,4,5,9,28,14,14,1,1,0,0,0,-1,0.08,0.04,0.04,27,0.07,0.0,2307,1.09,82,7,7,0,70,330,2307,0.27,330,322,-1,10,1714226400
13,4217,9663,Ashley Fletcher,Ashley,Fletcher,Ashley Fletcher,ashley-fletcher,28,185,78,Championship,Domestic League,2023/2024,2023,2024,https://footystats.org/players/england/ashley-fletcher,214,-1,-1,Forward,596,318,278,812617200,England,eu,23,11,12,0,0,0,0,3,3,14,8,6,1,1,0,0,0,-1,0.15,0.15,0.0,13,0.0,0.0,0,2.11,43,2,2,1,26,298,596,0.3,463,109,-1,28,1705762800
14,4624,9663,Reece James,Reece,James,Reece James,reece-james,30,182,71,Championship,Domestic League,2023/2024,2023,2024,https://footystats.org/players/england/reece-james,214,-1,-1,Defender,301,193,108,752659200,England,eu,8,4,4,0,0,0,2,0,2,3,1,2,0,0,0,0,0,-1,0.0,0.0,0.0,25,0.0,0.0,0,0.9,100,0,0,0,38,0,0,0.0,464,464,21,27,1699110000
15,86797,9663,Pol Valentín Sancho,Pol,Valentín Sancho,Pol Valentín Sancho,pol-valentin-sancho,27,180,73,Championship,Domestic League,2023/2024,2023,2024,https://footystats.org/players/spain/pol-valentin-sancho,214,-1,-1,Defender,2140,1150,990,856512000,Spain,eu,35,17,18,0,0,0,6,5,11,33,13,20,0,0,0,0,0,-1,0.0,0.0,0.0,31,0.0,0.0,0,1.39,65,2,2,0,61,1070,0,0.08,465,463,153,26,1714226400
16,9128,9663,Michael John Smith,Michael John,Smith,Michael Smith,michael-smith,32,180,71,Championship,Domestic League,2023/2024,2023,2024,https://footystats.org/players/england/michael-smith,214,-1,-1,Forward,1204,555,649,687682800,England,eu,30,13,17,4,3,1,5,5,10,13,5,8,0,0,0,0,0,-1,0.3,0.0,0.3,33,0.49,0.14,301,0.97,93,2,2,0,40,602,0,0.15,78,461,-1,4,1713016800
17,7618,9663,Mallik Wilks,Mallik,Wilks,Mallik Wilks,mallik-wilks,25,180,71,Championship,Domestic League,2023/2024,2023,2024,https://footystats.org/players/england/mallik-wilks,214,-1,-1,Forward,268,52,216,913708800,England,eu,15,6,9,0,0,0,2,1,3,7,0,7,0,0,0,0,0,-1,0.0,0.0,0.0,20,0.0,0.0,0,2.35,38,2,2,0,18,134,0,0.67,-1,-1,-1,24,1700924400
18,707205,9663,Pierce Charles,Pierce,Charles,Pierce Charles,pierce-charles,18,183,78,Championship,Domestic League,2023/2024,2023,2024,https://footystats.org/players/northern-ireland/pierce-charles,214,-1,-1,Goalkeeper,0,0,0,1121929200,Northern Ireland,eu,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0.0,-1,-1,-1,-1,0
19,120372,9663,Di'Shon Bernard,Di'Shon,Bernard,Di'Shon Bernard,dishon-bernard,23,188,83,Championship,Domestic League,2023/2024,2023,2024,https://footystats.org/players/england/dishon-bernard,214,-1,-1,Midfielder,2638,1489,1149,971506800,England,eu,31,18,13,0,0,0,6,4,10,41,19,22,2,2,0,0,0,-1,0.07,0.07,0.0,32,0.0,0.0,0,1.4,64,9,9,1,85,293,1319,0.31,466,264,-1,23,1714226400
20,173897,9663,Gavin Okeroghene Bazunu,Gavin Okeroghene,Bazunu,Gavin Bazunu,gavin-bazunu,22,189,79,Championship,Domestic League,2023/2024,2023,2024,https://footystats.org/players/republic-of-ireland/gavin-bazunu,146,-1,-1,Goalkeeper,3690,1890,1800,1014192000,Republic of Ireland,eu,41,21,20,0,0,0,5,6,11,49,26,23,0,0,0,0,0,-1,0.0,0.0,0.0,27,0.0,0.0,0,1.2,75,1,1,0,90,3690,0,0.02,467,454,99,21,1713016800
21,4304,9663,Jack Stephens,Jack,Stephens,Jack Stephens,jack-stephens,30,185,75,Championship,Domestic League,2023/2024,2023,2024,https://footystats.org/players/england/jack-stephens,146,-1,-1,Defender,1400,729,671,759657600,England,eu,22,12,10,0,0,0,3,3,6,20,12,8,1,1,0,0,0,-1,0.06,0.06,0.0,27,0.0,0.0,0,1.29,70,6,6,0,64,233,1400,0.39,468,296,124,25,1714226400
22,38761,9663,Jan Kacper Bednarek,Jan Kacper,Bednarek,Jan Bednarek,jan-bednarek,28,189,84,Championship,Domestic League,2023/2024,2023,2024,https://footystats.org/players/poland/jan-bednarek,146,-1,-1,Defender,3457,1521,1936,829292400,Poland,eu,41,19,22,2,1,1,6,6,12,46,18,28,0,0,0,0,0,-1,0.05,0.0,0.05,28,0.06,0.05,1729,1.2,75,11,11,0,84,314,0,0.29,299,460,98,15,1713898800
23,7625,9663,Ryan Manning,Ryan,Manning,Ryan Manning,ryan-manning,27,172,66,Championship,Domestic League,2023/2024,2023,2024,https://footystats.org/players/republic-of-ireland/ryan-manning,146,-1,-1,Midfielder,2694,1412,1282,834735600,Republic of Ireland,eu,36,18,18,0,0,0,5,4,9,42,20,22,2,2,0,0,0,-1,0.07,0.07,0.0,25,0.0,0.0,0,1.4,64,8,8,0,75,337,1347,0.27,469,260,-1,27,1713621600
24,4600,9663,Kyle Leonardus Walker-Peters,Kyle Leonardus,Walker-Peters,Kyle Walker-Peters,kyle-walker-peters,27,173,62,Championship,Domestic League,2023/2024,2023,2024,https://footystats.org/players/england/kyle-walker-peters,146,-1,-1,Defender,3777,1980,1797,860914800,England,eu,42,22,20,3,2,1,6,6,12,49,25,24,2,1,1,0,0,-1,0.12,0.05,0.07,28,0.09,0.05,1259,1.17,77,4,4,0,90,944,1889,0.1,280,303,90,10,1714226400
25,4067,9663,James Michael Edward Ward-Prowse,James Michael Edward,Ward-Prowse,James Ward-Prowse,james-ward-prowse,29,173,66,Championship,Domestic League,2023/2024,2023,2024,https://footystats.org/players/england/james-ward-prowse,146,-1,-1,Midfielder,90,0,90,783676800,England,eu,1,0,1,0,0,0,0,0,0,1,0,1,1,0,1,0,0,-1,1.0,1.0,0.0,0,0.0,0.0,0,1.0,90,0,0,0,90,0,90,0.0,-1,-1,-1,26,1691175600
26,123515,9663,Nathan Tella,Nathan,Tella,Nathan Tella,nathan-tella,24,182,77,Championship,Domestic League,2023/2024,2023,2024,https://footystats.org/players/england/nathan-tella,146,-1,-1,Midfielder,270,90,180,931158000,England,eu,3,1,2,1,0,1,0,0,0,6,4,2,1,0,1,0,0,-1,0.67,0.33,0.33,0,0.0,0.5,270,2.0,45,2,2,0,90,135,270,0.67,-1,-1,-1,16,1692444600
27,120221,9663,William Smallbone,William,Smallbone,William Smallbone,william-smallbone,24,173,68,Championship,Domestic League,2023/2024,2023,2024,https://footystats.org/players/england/william-smallbone,146,-1,-1,Midfielder,2926,1518,1408,951120000,England,eu,42,21,21,5,3,2,5,6,11,45,22,23,3,0,3,0,0,-1,0.25,0.09,0.15,26,0.18,0.13,585,1.38,65,8,8,0,70,366,975,0.25,183,232,-1,5,1714226400
28,601668,9663,Samuel Ikechukwu Edozie,Samuel Ikechukwu,Edozie,Samuel Edozie,samuel-edozie,21,181,76,Championship,Domestic League,2023/2024,2023,2024,https://footystats.org/players/england/samuel-edozie,146,-1,-1,Forward,1363,719,644,1043740800,England,eu,32,15,17,6,5,1,3,3,6,27,13,14,3,2,1,0,0,-1,0.59,0.2,0.4,19,0.63,0.14,227,1.78,50,2,2,0,43,682,454,0.13,42,58,-1,3,1714226400
29,632756,9663,Carlos Alcaraz,Carlos,Alcaraz,Carlos Jonas Alcaraz,carlos-jonas-alcaraz,21,176,68,Championship,Domestic League,2023/2024,2023,2024,https://footystats.org/players/argentina/carlos-jonas-alcaraz,146,-1,-1,Defender,1102,735,367,1038643200,Argentina,eu,23,14,9,3,3,0,5,2,7,12,10,2,1,1,0,0,1,0,0.33,0.08,0.25,30,0.37,0.0,367,0.98,92,4,4,0,48,276,1102,0.33,97,233,38,11,1703872800
30,4702,9663,Adam James Armstrong,Adam James,Armstrong,Adam Armstrong,adam-armstrong,27,174,69,Championship,Domestic League,2023/2024,2023,2024,https://footystats.org/players/england/adam-armstrong,146,-1,-1,Forward,3679,1781,1898,855561600,England,eu,45,23,22,20,12,8,6,6,12,52,23,29,13,8,5,4,0,100,0.81,0.32,0.49,27,0.61,0.38,184,1.27,71,5,5,0,82,736,283,0.12,24,12,-1,1,1713898800
31,762,9663,Stuart Armstrong,Stuart,Armstrong,Stuart Armstrong,stuart-armstrong,32,183,75,Championship,Domestic League,2023/2024,2023,2024,https://footystats.org/players/scotland/stuart-armstrong,146,-1,-1,Midfielder,2848,1413,1435,701942400,Scotland,eu,42,22,20,5,4,1,6,5,11,34,17,17,7,2,5,0,0,-1,0.38,0.22,0.16,26,0.25,0.06,570,1.07,84,6,6,0,68,475,407,0.19,174,41,-1,6,1713621600
32,7494,9663,Ché Zach Everton Fred Adams,Ché Zach Everton Fred,Adams,Che Adams,che-adams,27,175,70,Championship,Domestic League,2023/2024,2023,2024,https://footystats.org/players/scotland/che-adams,146,-1,-1,Forward,2235,1205,1030,837241200,Scotland,eu,39,20,19,15,9,6,5,4,9,33,15,18,3,2,1,0,0,-1,0.72,0.12,0.6,23,0.67,0.52,149,1.33,68,5,5,0,57,447,745,0.2,7,154,-1,2,1713898800
33,9079,9663,Joseph Oluwaseyi Temitope Ayodele-Aribo,Joseph Oluwaseyi Temitope,Ayodele-Aribo,Joe Aribo,joe-aribo,27,183,76,Championship,Domestic League,2023/2024,2023,2024,https://footystats.org/players/nigeria/joe-aribo,146,-1,-1,Midfielder,1506,733,773,837932400,Nigeria,eu,34,19,15,4,2,2,5,4,9,18,7,11,1,0,1,0,0,-1,0.3,0.06,0.24,26,0.25,0.23,377,1.08,84,5,5,0,44,301,1506,0.3,108,292,-1,8,1713898800
34,4083,9663,Alex Simon McCarthy,Alex Simon,McCarthy,Alex McCarthy,alex-mccarthy,34,193,79,Championship,Domestic League,2023/2024,2023,2024,https://footystats.org/players/england/alex-mccarthy,146,-1,-1,Goalkeeper,360,180,180,628675200,England,eu,4,2,2,0,0,0,1,0,1,7,1,6,0,0,0,0,0,-1,0.0,0.0,0.0,25,0.0,0.0,0,1.75,51,0,0,0,90,0,0,0.0,470,459,199,28,1714226400
35,637368,9663,Shea Emmanuel Charles,Shea Emmanuel,Charles,Shea Charles,shea-charles,20,180,71,Championship,Domestic League,2023/2024,2023,2024,https://footystats.org/players/northern-ireland/shea-charles,146,-1,-1,Defender,1431,736,695,1068019200,Northern Ireland,eu,32,15,17,0,0,0,5,5,10,20,8,12,0,0,0,0,0,-1,0.0,0.0,0.0,31,0.0,0.0,0,1.26,72,7,7,1,45,204,0,0.44,471,458,114,24,1714226400
36,40437,9663,Moussa Djenepo,Moussa,Djenepo,Moussa Djenepo,moussa-djenepo,25,177,65,Championship,Domestic League,2023/2024,2023,2024,https://footystats.org/players/mali/moussa-djenepo,146,-1,-1,Midfielder,0,0,0,897894000,Mali,eu,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0.0,-1,-1,-1,-1,0
37,682301,9663,Roméo Lavia,Roméo,Lavia,Roméo Lavia,romeo-lavia,20,181,76,Championship,Domestic League,2023/2024,2023,2024,https://footystats.org/players/belgium/romeo-lavia,146,-1,-1,Midfielder,0,0,0,1073376000,Belgium,eu,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0.0,-1,-1,-1,-1,0
38,471794,9663,Lyanco Evangelista Silveira Neves Vojnović,Lyanco Evangelista,Silveira Neves Vojnović,Lyanco,lyanco,27,187,85,Championship,Domestic League,2023/2024,2023,2024,https://footystats.org/players/brazil/lyanco,146,-1,-1,Defender,0,0,0,854784000,Brazil,eu,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0.0,-1,-1,-1,-1,0
39,795828,9663,Samuel Amo-Ameyaw,Samuel,Amo-Ameyaw,Samuel Amo-Ameyaw,samuel-amo-ameyaw,17,177,72,Championship,Domestic League,2023/2024,2023,2024,https://footystats.org/players/england/samuel-amo-ameyaw,146,-1,-1,Forward,74,59,15,1153206000,England,eu,3,2,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,-1,0.0,0.0,0.0,0,0.0,0.0,0,1.22,74,0,0,0,25,0,0,0.0,-1,-1,-1,23,1693058400
40,123419,9663,Aynsley Pears,Aynsley,Pears,Aynsley Pears,aynsley-pears,26,183,78,Championship,Domestic League,2023/2024,2023,2024,https://footystats.org/players/england/aynsley-pears,216,-1,-1,Goalkeeper,2222,1142,1080,893314800,England,eu,25,13,12,0,0,0,2,4,6,37,18,19,0,0,0,0,0,-1,0.0,0.0,0.0,24,0.0,0.0,0,1.5,60,1,1,0,89,2222,0,0.04,472,457,172,22,1714226400
41,10413,9663,Dominic Hyam,Dominic,Hyam,Dominic Hyam,dominic-hyam,28,183,70,Championship,Domestic League,2023/2024,2023,2024,https://footystats.org/players/scotland/dominic-hyam,216,-1,-1,Defender,3018,1507,1511,819446400,Scotland,eu,35,17,18,1,1,0,3,5,8,51,22,29,0,0,0,0,0,-1,0.03,0.0,0.03,23,0.06,0.0,3018,1.52,59,7,7,1,86,431,0,0.21,351,456,176,13,1714226400
42,7624,9663,Lewis Travis,Lewis,Travis,Lewis Travis,lewis-travis,26,183,83,Championship,Domestic League,2023/2024,2023,2024,https://footystats.org/players/england/lewis-travis,216,220,-1,Defender,1517,794,723,876985200,England,eu,29,14,15,0,0,0,2,5,7,29,16,13,2,1,1,0,0,-1,0.12,0.12,0.0,24,0.0,0.0,0,1.72,52,10,10,0,52,152,759,0.59,458,152,195,30,1709391600
43,10239,9663,Harry Pickering,Harry,Pickering,Harry Pickering,harry-pickering,25,185,80,Championship,Domestic League,2023/2024,2023,2024,https://footystats.org/players/england/harry-pickering,216,-1,-1,Defender,2915,1569,1346,914918400,England,eu,35,19,16,1,0,1,3,4,7,50,24,26,1,1,0,0,0,-1,0.06,0.03,0.03,20,0.0,0.07,2915,1.54,58,5,4,1,83,583,2915,0.15,352,334,180,17,1714226400
44,120309,9663,Hayden Carter,Hayden,Carter,Hayden Carter,hayden-carter,24,178,73,Championship,Domestic League,2023/2024,2023,2024,https://footystats.org/players/england/hayden-carter,216,-1,-1,Defender,2462,1278,1184,945417600,England,eu,30,16,14,0,0,0,2,4,6,46,24,22,2,2,0,0,0,-1,0.07,0.07,0.0,20,0.0,0.0,0,1.68,54,11,11,0,82,224,1231,0.4,473,277,190,27,1714226400
45,8076,9663,Sondre Tronstad,Sondre,Tronstad,Sondre Tronstad,sondre-tronstad,28,174,70,Championship,Domestic League,2023/2024,2023,2024,https://footystats.org/players/norway/sondre-tronstad,216,-1,-1,Midfielder,2850,1484,1366,809420400,Norway,eu,35,18,17,0,0,0,3,5,8,43,22,21,1,1,0,0,0,-1,0.03,0.03,0.0,23,0.0,0.0,0,1.36,66,7,7,0,81,407,2850,0.22,483,336,-1,26,1714226400
46,9206,9663,Samuel Szmodics,Samuel,Szmodics,Samuel Szmodics,samuel-szmodics,28,168,64,Championship,Domestic League,2023/2024,2023,2024,https://footystats.org/players/england/samuel-szmodics,216,-1,-1,Midfielder,3819,1933,1886,811926000,England,eu,43,22,21,25,11,14,3,6,9,60,29,31,4,2,2,0,1,0,0.68,0.09,0.59,21,0.51,0.67,153,1.41,64,7,7,0,89,546,955,0.16,8,225,-1,1,1714226400
47,123605,9663,Joe Rankin-Costello,Joe,Rankin-Costello,Joe Rankin-Costello,joe-rankin-costello,24,183,78,Championship,Domestic League,2023/2024,2023,2024,https://footystats.org/players/england/joe-rankin-costello,216,-1,-1,Midfielder,1586,838,748,932972400,England,eu,26,14,12,2,1,1,3,3,6,19,13,6,3,0,3,0,0,-1,0.28,0.17,0.11,23,0.11,0.12,793,1.08,83,6,6,0,61,264,529,0.34,211,89,-1,9,1714226400
48,680619,9663,Tyrhys Dolan,Tyrhys,Dolan,Tyrhys Dolan,tyrhys-dolan,22,170,65,Championship,Domestic League,2023/2024,2023,2024,https://footystats.org/players/england/tyrhys-dolan,216,-1,-1,Midfielder,2254,1155,1099,1009526400,England,eu,35,18,17,5,2,3,3,6,9,31,17,14,4,1,3,0,0,-1,0.36,0.16,0.2,26,0.16,0.25,451,1.24,73,8,8,0,64,282,564,0.32,131,96,-1,3,1714226400
49,120253,9663,Dilan Kumar Markanday,Dilan Kumar,Markanday,Dilan Kumar Markanday,dilan-kumar-markanday,22,178,73,Championship,Domestic League,2023/2024,2023,2024,https://footystats.org/players/england/dilan-kumar-markanday,216,-1,-1,Midfielder,756,370,386,998290800,England,eu,21,12,9,1,1,0,1,1,2,16,6,10,0,0,0,0,0,-1,0.12,0.0,0.12,10,0.24,0.0,756,1.9,47,0,0,0,36,0,0,0.0,202,455,-1,16,1712774700
50,201680,9663,Harry Leonard,Harry,Leonard,Harry Leonard,harry-leonard,20,180,75,Championship,Domestic League,2023/2024,2023,2024,https://footystats.org/players/england/harry-leonard,216,-1,-1,Midfielder,836,436,400,1063350000,England,eu,19,10,9,3,3,0,0,2,2,23,9,14,2,1,1,0,0,-1,0.54,0.22,0.32,11,0.62,0.0,279,2.48,36,2,2,0,44,418,418,0.22,67,42,-1,5,1705158000
51,7657,9663,Ryan Hedges,Ryan,Hedges,Ryan Hedges,ryan-hedges,28,185,65,Championship,Domestic League,2023/2024,2023,2024,https://footystats.org/players/wales/ryan-hedges,216,-1,-1,Forward,986,479,507,805186800,Wales,eu,17,9,8,2,0,2,1,2,3,12,8,4,3,2,1,0,0,-1,0.46,0.27,0.18,18,0.0,0.36,493,1.1,82,2,2,0,58,493,329,0.18,155,30,-1,6,1712412000
52,632449,9663,Adam Wharton,Adam,Wharton,Adam Wharton,adam-wharton,19,175,70,Championship,Domestic League,2023/2024,2023,2024,https://footystats.org/players/england/adam-wharton,216,-1,-1,Defender,1962,999,963,1086159600,England,eu,26,13,13,2,2,0,0,2,2,39,19,20,3,2,1,0,0,-1,0.23,0.14,0.09,8,0.18,0.0,981,1.79,50,5,5,0,75,392,654,0.23,237,129,200,10,1705762800
53,8222,9663,Callum Brittain,Callum,Brittain,Callum Brittain,callum-brittain,26,178,68,Championship,Domestic League,2023/2024,2023,2024,https://footystats.org/players/england/callum-brittain,216,-1,-1,Defender,3538,1705,1833,889689600,England,eu,43,21,22,1,0,1,3,6,9,59,27,32,5,3,2,0,0,-1,0.15,0.13,0.03,21,0.0,0.05,3538,1.5,60,5,5,1,82,708,708,0.13,339,133,173,15,1714226400
54,120187,9663,John Buckley,John,Buckley,John Buckley,john-buckley,24,173,68,Championship,Domestic League,2023/2024,2023,2024,https://footystats.org/players/england/john-buckley,216,214,-1,Midfielder,958,510,448,939798000,England,eu,23,12,11,0,0,0,2,2,4,14,6,8,1,0,1,0,0,-1,0.09,0.09,0.0,17,0.0,0.0,0,1.32,68,2,2,0,42,479,958,0.19,489,212,-1,22,1710601200
55,39226,9663,Niall Ennis,Niall,Ennis,Niall Ennis,niall-ennis,24,178,65,Championship,Domestic League,2023/2024,2023,2024,https://footystats.org/players/england/niall-ennis,216,141,-1,Forward,1007,540,467,927183600,England,eu,25,13,12,1,0,1,4,3,7,17,7,10,0,0,0,0,0,-1,0.09,0.0,0.09,28,0.0,0.19,1007,1.52,59,1,1,0,40,1007,0,0.09,239,469,-1,16,1712775600
56,709269,9663,Jake Batty,Jake,Batty,Jake Batty,jake-batty,19,175,70,Championship,Domestic League,2023/2024,2023,2024,https://footystats.org/players/england/jake-batty,216,-1,-1,Defender,0,0,0,1112684400,England,eu,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0.0,-1,-1,-1,-1,0
57,7500,9663,Scott Wharton,Scott,Wharton,Scott Wharton,scott-wharton,26,182,77,Championship,Domestic League,2023/2024,2023,2024,https://footystats.org/players/england/scott-wharton,216,-1,-1,Defender,2080,1131,949,875862000,England,eu,28,13,15,2,1,1,1,5,6,33,17,16,0,0,0,0,0,-1,0.09,0.0,0.09,21,0.08,0.09,1040,1.43,63,5,4,1,74,416,0,0.22,240,462,157,7,1713699000
