,id,competition_id,full_name,first_name,last_name,known_as,shorthand,age,height,weight,league,league_type,season,starting_year,ending_year,url,club_team_id,club_team_2_id,national_team_id,position,minutes_played_overall,minutes_played_home,minutes_played_away,birthday,nationality,continent,appearances_overall,appearances_home,appearances_away,goals_overall,goals_home,goals_away,clean_sheets_home,clean_sheets_away,clean_sheets_overall,conceded_overall,conceded_home,conceded_away,assists_overall,assists_home,assists_away,penalty_goals,penalty_misses,penalty_success,goals_involved_per_90_overall,assists_per_90_overall,goals_per_90_overall,clean_sheets_per_overall,goals_per_90_home,goals_per_90_away,min_per_goal_overall,conceded_per_90_overall,min_per_conceded_overall,cards_overall,yellow_cards_overall,red_cards_overall,min_per_match,min_per_card_overall,min_per_assist_overall,cards_per_90_overall,rank_in_league_top_attackers,rank_in_league_top_midfielders,rank_in_league_top_defenders,rank_in_club_top_scorer,last_match_timestamp
10,184039,9700,Lorent Tolaj,Lorent,Tolaj,Lorent Tolaj,lorent-tolaj,22,-1,-1,National League,Domestic League,2023/2024,2023,2024,https://footystats.org/players/switzerland/lorent-tolaj,1836,-1,-1,Forward,3421,1791,1630,1003820400,Switzerland,eu,42,22,20,18,11,7,6,2,8,58,24,34,0,0,0,0,0,-1,0.47,0,0.47,19,0.55,0.39,190,1.53,59,10,10,0,81,342,0,0.26,38,392,-1,1,1712412000
11,123333,9700,Tyler Jayden Frost,Tyler Jayden,Frost,Tyler Jayden Frost,tyler-jayden-frost,24,175,70,National League,Domestic League,2023/2024,2023,2024,https://footystats.org/players/england/tyler-jayden-frost,1836,-1,-1,Midfielder,3077,1559,1518,931330800,England,eu,39,21,18,4,2,2,6,1,7,50,15,35,0,0,0,0,0,-1,0.12,0,0.12,18,0.12,0.12,769,1.46,62,4,4,0,79,769,0,0.12,204,393,-1,6,1711980000
12,123537,9700,Tommy Buckwell-Willard,Tommy,Buckwell-Willard,Tommy Buckwell-Willard,tommy-buckwell-willard,23,175,-1,National League,Domestic League,2023/2024,2023,2024,https://footystats.org/players/england/tommy-buckwell-willard,1836,-1,-1,Midfielder,952,415,537,967791600,England,eu,21,11,10,0,0,0,2,2,4,16,6,10,0,0,0,0,0,-1,0.0,0,0.0,19,0.0,0.0,0,1.51,60,1,1,0,45,952,0,0.09,483,394,-1,23,1712412000
13,8378,9700,Kwame Thomas,Kwame,Thomas,Kwame Thomas,kwame-thomas,28,178,76,National League,Domestic League,2023/2024,2023,2024,https://footystats.org/players/england/kwame-thomas,1836,-1,-1,Forward,1346,636,710,812271600,England,eu,39,21,18,5,3,2,6,1,7,31,14,17,0,0,0,0,0,-1,0.33,0,0.33,18,0.42,0.25,269,2.07,43,7,7,1,35,192,0,0.47,75,395,-1,5,1703343600
14,690575,9700,Ryan Glover,Ryan,Glover,Ryan Glover,ryan-glover,23,176,71,National League,Domestic League,2023/2024,2023,2024,https://footystats.org/players/england/ryan-glover,1836,-1,-1,Midfielder,3330,1697,1633,973756800,England,eu,42,21,21,3,2,1,6,2,8,59,23,36,0,0,0,0,0,-1,0.08,0,0.08,19,0.11,0.06,1110,1.59,56,3,3,0,79,1110,0,0.08,265,396,-1,7,1712412000
15,193158,9700,Coby Rowe,Coby,Rowe,Coby Rowe,coby-rowe,0,-1,-1,National League,Domestic League,2023/2024,2023,2024,https://footystats.org/players/england/coby-rowe,1836,-1,-1,Defender,1757,856,901,0,England,eu,22,10,12,1,0,1,2,2,4,31,16,15,0,0,0,0,0,-1,0.05,0,0.05,18,0.0,0.1,1757,1.59,57,10,10,0,80,176,0,0.51,311,397,168,12,1710601200
16,65457,9700,Chris Haigh,Chris,Haigh,Chris Haigh,chris-haigh,0,-1,-1,National League,Domestic League,2023/2024,2023,2024,https://footystats.org/players/england/chris-haigh,3139,-1,-1,Goalkeeper,1620,810,810,0,England,eu,18,9,9,0,0,0,3,1,4,31,11,20,0,0,0,0,0,-1,0.0,0,0.0,22,0.0,0.0,0,1.72,52,0,0,0,90,0,0,0.0,482,391,185,27,1706039100
17,120277,9700,Andre Maurice Keith Burley,Andre Maurice Keith,Burley,Andre Maurice Keith Burley,andre-maurice-keith-burley,24,180,72,National League,Domestic League,2023/2024,2023,2024,https://footystats.org/players/st-kitts-and-nevis/andre-maurice-keith-burley,3139,-1,-1,Defender,2631,1380,1251,936946800,St. Kitts and Nevis,eu,32,16,16,2,2,0,5,1,6,58,25,33,0,0,0,0,0,-1,0.07,0,0.07,19,0.13,0.0,1316,1.98,45,9,9,1,82,292,0,0.31,276,381,208,11,1711724400
18,192125,9700,Tom Harrison,Tom,Harrison,Tom Harrison,tom-harrison,23,185,-1,National League,Domestic League,2023/2024,2023,2024,https://footystats.org/players/england/tom-harrison,3139,-1,-1,Defender,722,450,272,980668800,England,eu,9,5,4,0,0,0,2,0,2,14,5,9,0,0,0,0,0,-1,0.0,0,0.0,22,0.0,0.0,0,1.75,52,0,0,0,80,0,0,0.0,480,373,192,37,1696687200
19,101524,9700,Reece Fleet,Reece,Fleet,Reece Fleet,reece-fleet,32,-1,-1,National League,Domestic League,2023/2024,2023,2024,https://footystats.org/players/england/reece-fleet,3139,-1,-1,Midfielder,2818,1343,1475,696585600,England,eu,35,17,18,2,0,2,5,3,8,61,21,40,0,0,0,0,0,-1,0.06,0,0.06,23,0.0,0.12,1409,1.95,46,8,8,0,81,352,0,0.26,305,380,-1,5,1711980000
20,9131,9700,Joshua Kevin Stanley Parker,Joshua Kevin Stanley,Parker,Josh Parker,josh-parker,33,180,76,National League,Domestic League,2023/2024,2023,2024,https://footystats.org/players/antigua-and-barbuda/josh-parker,3139,-1,-1,Midfielder,3203,1624,1579,660038400,Antigua and Barbuda,eu,38,19,19,14,5,9,6,2,8,66,29,37,0,0,0,3,0,100,0.39,0,0.39,21,0.28,0.51,229,1.85,49,7,7,0,84,458,0,0.2,47,366,-1,1,1711980000
21,8992,9700,Joshua James Ashby,Joshua James,Ashby,Joshua James Ashby,joshua-james-ashby,27,180,75,National League,Domestic League,2023/2024,2023,2024,https://footystats.org/players/england/joshua-james-ashby,3139,-1,-1,Midfielder,2018,956,1062,831106800,England,eu,24,12,12,2,1,1,5,1,6,45,14,31,0,0,0,0,0,-1,0.09,0,0.09,25,0.09,0.08,1009,2.01,45,10,10,0,84,202,0,0.45,252,367,-1,6,1711980000
22,9140,9700,Canice Michael Carroll,Canice Michael,Carroll,Canice Michael Carroll,canice-michael-carroll,25,182,76,National League,Domestic League,2023/2024,2023,2024,https://footystats.org/players/republic-of-ireland/canice-michael-carroll,3139,-1,-1,Midfielder,2566,1350,1216,917337600,Republic of Ireland,eu,29,15,14,1,1,0,4,3,7,47,22,25,0,0,0,0,0,-1,0.04,0,0.04,24,0.07,0.0,2566,1.65,55,4,4,0,88,642,0,0.14,332,368,-1,21,1707248700
23,148484,9700,Nya Kirby,Nya,Kirby,Nya Kirby,nya-kirby,24,174,69,National League,Domestic League,2023/2024,2023,2024,https://footystats.org/players/england/nya-kirby,3139,-1,-1,Midfielder,1867,866,1001,949305600,England,eu,25,10,15,2,2,0,3,3,6,33,13,20,0,0,0,0,0,-1,0.1,0,0.1,24,0.21,0.0,934,1.59,57,3,3,0,75,622,0,0.14,241,369,-1,7,1710677700
24,791047,9700,Aaron William-Bushell,Aaron,William-Bushell,Aaron William-Bushell,aaron-william-bushell,24,-1,-1,National League,Domestic League,2023/2024,2023,2024,https://footystats.org/players/england/aaron-william-bushell,3139,-1,-1,Midfielder,1582,767,815,937724400,England,eu,28,13,15,1,1,0,4,2,6,32,10,22,0,0,0,0,0,-1,0.06,0,0.06,21,0.12,0.0,1582,1.82,49,1,1,0,57,1582,0,0.06,300,370,-1,20,1708458300
25,463175,9700,Alfie James Potter,Alfie James,Potter,Alfie Potter,alfie-potter,35,170,66,National League,Domestic League,2023/2024,2023,2024,https://footystats.org/players/england/alfie-potter,3139,-1,-1,Forward,875,498,377,600336000,England,eu,19,9,10,1,1,0,3,2,5,18,8,10,0,0,0,0,0,-1,0.1,0,0.1,26,0.18,0.0,875,1.85,49,3,3,0,46,292,0,0.31,244,371,-1,19,1709391600
26,687760,9700,Lewis Coyle,Lewis,Coyle,Lewis Coyle,lewis-coyle,0,-1,-1,National League,Domestic League,2023/2024,2023,2024,https://footystats.org/players/england/lewis-coyle,3139,-1,-1,Forward,2599,1097,1502,0,England,eu,36,16,20,2,1,1,4,3,7,55,19,36,0,0,0,0,0,-1,0.07,0,0.07,19,0.08,0.06,1300,1.9,47,13,13,0,72,200,0,0.45,279,365,-1,8,1711724400
27,142962,9700,Pierre Fonkeu,Pierre,Fonkeu,Pierre Fonkeu,pierre-fonkeu,26,-1,-1,National League,Domestic League,2023/2024,2023,2024,https://footystats.org/players/belgium/pierre-fonkeu,3139,-1,-1,Forward,547,231,316,868518000,Belgium,eu,16,8,8,3,2,1,3,1,4,9,4,5,0,0,0,0,0,-1,0.49,0,0.49,25,0.78,0.28,182,1.48,61,0,0,0,34,0,0,0.0,31,372,-1,4,1697896800
28,196463,9700,Latrell Humphrey-Ewers,Latrell,Humphrey-Ewers,Latrell Humphrey-Ewers,latrell-humphrey-ewers,19,-1,-1,National League,Domestic League,2023/2024,2023,2024,https://footystats.org/players/england/latrell-humphrey-ewers,3139,-1,-1,Defender,1637,832,805,1083308400,England,eu,24,12,12,2,1,1,2,1,3,36,14,22,0,0,0,0,0,-1,0.11,0,0.11,13,0.11,0.11,819,1.98,45,2,2,0,68,819,0,0.11,224,374,206,9,1711206000
29,615461,9700,Lewis Miccio,Lewis,Miccio,Lewis Miccio,lewis-miccio,25,185,77,National League,Domestic League,2023/2024,2023,2024,https://footystats.org/players/australia/lewis-miccio,3139,-1,-1,Defender,1049,463,586,912585600,Australia,eu,13,6,7,0,0,0,2,1,3,18,7,11,0,0,0,0,0,-1,0.0,0,0.0,23,0.0,0.0,0,1.54,58,4,4,0,81,262,0,0.34,473,375,157,36,1698173100
30,469665,9700,Tafari Lalibela Moore,Tafari Lalibela,Moore,Tafari Moore,tafari-moore,26,173,66,National League,Domestic League,2023/2024,2023,2024,https://footystats.org/players/england/tafari-moore,3139,-1,-1,Defender,1649,779,870,868086000,England,eu,24,13,11,0,0,0,3,2,5,34,15,19,0,0,0,0,0,-1,0.0,0,0.0,21,0.0,0.0,0,1.86,49,0,0,0,69,0,0,0.0,479,376,202,35,1711980000
31,143672,9700,Marcin Maurycy Brzozowski,Marcin Maurycy,Brzozowski,Marcin Maurycy Brzozowski,marcin-maurycy-brzozowski,25,191,72,National League,Domestic League,2023/2024,2023,2024,https://footystats.org/players/poland/marcin-maurycy-brzozowski,3139,-1,-1,Goalkeeper,540,270,270,909648000,Poland,eu,6,3,3,0,0,0,1,0,1,16,4,12,0,0,0,0,0,-1,0.0,0,0.0,17,0.0,0.0,0,2.67,34,0,0,0,90,0,0,0.0,478,377,222,34,1710677700
32,39524,9700,Craig Alexander Ross,Craig Alexander,Ross,Craig Alexander Ross,craig-alexander-ross,34,183,74,National League,Domestic League,2023/2024,2023,2024,https://footystats.org/players/england/craig-alexander-ross,1828,-1,-1,Goalkeeper,3870,1890,1980,633600000,England,eu,43,21,22,0,0,0,7,4,11,53,20,33,0,0,0,0,0,-1,0.0,0,0.0,26,0.0,0.0,0,1.23,73,7,7,0,90,553,0,0.16,477,378,95,23,1712412000
33,64821,9700,Remy Clerima,Remy,Clerima,Remy Clerima,remy-clerima,34,-1,-1,National League,Domestic League,2023/2024,2023,2024,https://footystats.org/players/france/remy-clerima,1828,-1,-1,Defender,2233,909,1324,632822400,France,eu,28,11,17,4,3,1,4,3,7,29,8,21,0,0,0,0,0,-1,0.16,0,0.16,25,0.3,0.07,558,1.17,77,5,5,0,80,447,0,0.2,172,379,78,3,1712412000
34,9502,9700,Kane Ferdinand,Kane,Ferdinand,Kane Ferdinand,kane-ferdinand,31,185,86,National League,Domestic League,2023/2024,2023,2024,https://footystats.org/players/republic-of-ireland/kane-ferdinand,1828,-1,-1,Defender,2788,1416,1372,718441200,Republic of Ireland,eu,32,16,16,1,1,0,6,3,9,39,15,24,0,0,0,0,0,-1,0.03,0,0.03,28,0.06,0.0,2788,1.26,71,7,7,0,87,398,0,0.23,339,398,105,16,1711206000
35,8131,9700,William Lee De Havilland,William Lee,De Havilland,William Lee De Havilland,william-lee-de-havilland,29,183,70,National League,Domestic League,2023/2024,2023,2024,https://footystats.org/players/england/william-lee-de-havilland,1828,-1,-1,Defender,2860,1286,1574,784281600,England,eu,34,16,18,1,0,1,4,3,7,42,16,26,0,0,0,0,0,-1,0.03,0,0.03,21,0.0,0.06,2860,1.32,68,8,8,0,84,358,0,0.25,345,382,120,15,1712412000
36,9596,9700,Kevin Adom Lokko,Kevin Adom,Lokko,Kevin Adom Lokko,kevin-adom-lokko,28,191,71,National League,Domestic League,2023/2024,2023,2024,https://footystats.org/players/england/kevin-adom-lokko,1828,-1,-1,Defender,2201,1121,1080,815385600,England,eu,25,13,12,2,1,1,5,3,8,29,11,18,0,0,0,0,0,-1,0.08,0,0.08,32,0.08,0.08,1101,1.19,76,2,2,0,88,1101,0,0.08,272,399,83,14,1712412000
37,120152,9700,Zico Asare,Zico,Asare,Zico Asare,zico-asare,0,-1,-1,National League,Domestic League,2023/2024,2023,2024,https://footystats.org/players/england/zico-asare,1828,-1,-1,Defender,3150,1632,1518,0,England,eu,40,20,20,0,0,0,7,4,11,42,17,25,0,0,0,0,0,-1,0.0,0,0.0,28,0.0,0.0,0,1.2,75,10,10,1,79,315,0,0.29,476,418,89,19,1712412000
38,812,9700,Charlee Adams,Charlee,Adams,Charlee Adams,charlee-adams,29,181,77,National League,Domestic League,2023/2024,2023,2024,https://footystats.org/players/england/charlee-adams,1828,-1,-1,Midfielder,1856,932,924,792921600,England,eu,29,13,16,2,2,0,6,3,9,27,8,19,0,0,0,2,0,100,0.1,0,0.1,31,0.19,0.0,928,1.31,69,9,8,1,64,206,0,0.44,233,420,-1,13,1711980000
39,143334,9700,Ashley Nathaniel-George,Ashley,Nathaniel-George,Ashley Nathaniel-George,ashley-nathaniel-george,28,175,70,National League,Domestic League,2023/2024,2023,2024,https://footystats.org/players/antigua-and-barbuda/ashley-nathaniel-george,1828,-1,-1,Midfielder,2475,1286,1189,800434800,Antigua and Barbuda,eu,32,17,15,5,2,3,5,3,8,33,13,20,0,0,0,1,0,100,0.18,0,0.18,25,0.14,0.23,495,1.2,75,3,3,0,77,825,0,0.11,155,421,-1,2,1712412000
40,631853,9700,Reece Smith,Reece,Smith,Reece Smith,reece-smith,21,-1,-1,National League,Domestic League,2023/2024,2023,2024,https://footystats.org/players/england/reece-smith,1828,-1,-1,Midfielder,3025,1561,1464,1019977200,England,eu,37,19,18,11,6,5,6,3,9,43,17,26,0,0,0,0,0,-1,0.33,0,0.33,24,0.35,0.31,275,1.28,70,0,0,0,82,0,0,0.0,72,422,-1,1,1711206000
41,703319,9700,Sam Beckwith,Sam,Beckwith,Sam Beckwith,sam-beckwith,0,-1,-1,National League,Domestic League,2023/2024,2023,2024,https://footystats.org/players/england/sam-beckwith,1828,-1,-1,Midfielder,3655,1961,1694,0,England,eu,41,22,19,3,2,1,7,3,10,50,21,29,0,0,0,0,0,-1,0.07,0,0.07,24,0.09,0.05,1218,1.23,73,8,8,1,89,457,0,0.2,286,423,-1,8,1712688300
42,39535,9700,Shaun McCoulsky,Shaun,McCoulsky,Shaun McCoulsky,shaun-mccoulsky,27,183,70,National League,Domestic League,2023/2024,2023,2024,https://footystats.org/players/england/shaun-mccoulsky,1828,-1,-1,Forward,915,522,393,852537600,England,eu,21,11,10,2,0,2,4,3,7,8,4,4,0,0,0,0,0,-1,0.2,0,0.2,33,0.0,0.46,458,0.79,114,2,2,0,44,458,0,0.2,138,424,-1,12,1712688300
43,196199,9700,Bradley Keetch,Bradley,Keetch,Bradley Keetch,bradley-keetch,23,-1,-1,National League,Domestic League,2023/2024,2023,2024,https://footystats.org/players/england/bradley-keetch,1828,-1,-1,Midfielder,598,165,433,969346800,England,eu,15,6,9,2,0,2,0,2,2,10,2,8,0,0,0,0,0,-1,0.3,0,0.3,13,0.0,0.42,299,1.51,60,2,2,0,40,299,0,0.3,87,425,-1,11,1698501600
44,4762,9700,Lewis Kinsella,Lewis,Kinsella,Lewis Kinsella,lewis-kinsella,29,175,70,National League,Domestic League,2023/2024,2023,2024,https://footystats.org/players/england/lewis-kinsella,1828,-1,-1,Defender,354,5,349,778489200,England,eu,9,3,6,0,0,0,1,1,2,6,0,6,0,0,0,0,0,-1,0.0,0,0.0,22,0.0,0.0,0,1.53,59,1,1,0,39,354,0,0.25,475,419,154,17,1698173100
45,101998,9700,Temitope Eweka,Temitope,Eweka,Temitope Eweka,temitope-eweka,24,-1,-1,National League,Domestic League,2023/2024,2023,2024,https://footystats.org/players/england/temitope-eweka,1828,-1,-1,Midfielder,0,0,0,932626800,England,eu,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0.0,0,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0.0,-1,-1,-1,-1,0
46,790028,9700,Casey Pettit,Casey,Pettit,Casey Pettit,casey-pettit,0,-1,-1,National League,Domestic League,2023/2024,2023,2024,https://footystats.org/players/england/casey-pettit,1828,-1,-1,Midfielder,3356,1722,1634,0,England,eu,41,20,21,2,1,1,7,4,11,43,18,25,0,0,0,0,0,-1,0.05,0,0.05,27,0.05,0.06,1678,1.15,78,9,9,0,82,373,0,0.24,323,426,-1,10,1712688300
47,695220,9700,Harry John Parsons,Harry John,Parsons,Harry Parsons,harry-parsons,21,-1,-1,National League,Domestic League,2023/2024,2023,2024,https://footystats.org/players/england/harry-parsons,1828,-1,-1,Forward,374,195,179,1034146800,England,eu,12,6,6,0,0,0,3,2,5,4,2,2,0,0,0,0,0,-1,0.0,0,0.0,42,0.0,0.0,0,0.96,94,0,0,0,31,0,0,0.0,474,428,-1,18,1695753900
48,123598,9700,Theo Richardson,Theo,Richardson,Theo Richardson,theo-richardson,25,-1,-1,National League,Domestic League,2023/2024,2023,2024,https://footystats.org/players/england/theo-richardson,1831,-1,-1,Goalkeeper,3600,1800,1800,907657200,England,eu,40,20,20,0,0,0,3,2,5,67,34,33,0,0,0,0,0,-1,0.0,0,0.0,13,0.0,0.0,0,1.68,54,3,3,0,90,1200,0,0.08,488,429,181,30,1712412000
49,9315,9700,Harry Spencer Davis,Harry Spencer,Davis,Harry Spencer Davis,harry-spencer-davis,32,185,83,National League,Domestic League,2023/2024,2023,2024,https://footystats.org/players/england/harry-spencer-davis,1831,-1,-1,Defender,3078,1440,1638,685695600,England,eu,35,16,19,3,3,0,3,2,5,57,27,30,0,0,0,0,0,-1,0.09,0,0.09,14,0.19,0.0,1026,1.67,54,7,6,2,88,440,0,0.2,249,430,179,8,1712412000
50,9997,9700,Luke Vincent Conlan,Luke Vincent,Conlan,Luke Vincent Conlan,luke-vincent-conlan,29,180,72,National League,Domestic League,2023/2024,2023,2024,https://footystats.org/players/northern-ireland/luke-vincent-conlan,1831,-1,-1,Defender,1016,540,476,783590400,Northern Ireland,eu,12,6,6,1,1,0,0,0,0,26,14,12,0,0,0,0,0,-1,0.09,0,0.09,0,0.17,0.0,1016,2.3,39,0,0,0,85,0,0,0.0,247,431,220,18,1696082400
51,9013,9700,Chukwuemeka David Obi,Chukwuemeka David,Obi,Chukwuemeka David Obi,chukwuemeka-david-obi,22,196,87,National League,Domestic League,2023/2024,2023,2024,https://footystats.org/players/england/chukwuemeka-david-obi,1831,-1,-1,Defender,1408,586,822,991810800,England,eu,18,8,10,1,0,1,1,0,1,31,15,16,0,0,0,0,0,-1,0.06,0,0.06,6,0.0,0.11,1408,1.98,45,4,4,0,78,352,0,0.26,297,432,209,17,1700595900
52,142388,9700,Pierce Michael Bird,Pierce Michael,Bird,Pierce Michael Bird,pierce-michael-bird,24,189,89,National League,Domestic League,2023/2024,2023,2024,https://footystats.org/players/northern-ireland/pierce-michael-bird,1831,-1,-1,Defender,368,216,152,924246000,Northern Ireland,eu,5,3,2,0,0,0,0,0,0,9,6,3,0,0,0,0,0,-1,0.0,0,0.0,0,0.0,0.0,0,2.2,41,3,3,1,74,123,0,0.73,481,433,218,28,1694268000
53,184948,9700,Connor Ellis Barrett,Connor Ellis,Barrett,Connor Ellis Barrett,connor-ellis-barrett,22,-1,-1,National League,Domestic League,2023/2024,2023,2024,https://footystats.org/players/england/connor-ellis-barrett,1831,-1,-1,Defender,2674,1427,1247,1014969600,England,eu,36,18,18,2,0,2,3,2,5,49,25,24,0,0,0,0,0,-1,0.07,0,0.07,14,0.0,0.14,1337,1.65,55,11,10,1,74,243,0,0.37,291,434,176,9,1712412000
54,9282,9700,Daniel Philliskirk,Daniel,Philliskirk,Daniel Philliskirk,daniel-philliskirk,33,178,72,National League,Domestic League,2023/2024,2023,2024,https://footystats.org/players/england/daniel-philliskirk,1831,-1,-1,Midfielder,981,347,634,671266800,England,eu,14,5,9,0,0,0,0,1,1,24,10,14,0,0,0,0,0,-1,0.0,0,0.0,7,0.0,0.0,0,2.2,41,2,2,0,70,491,0,0.18,489,427,-1,27,1700319600
55,7630,9700,Daniel Whitehead,Daniel,Whitehead,Daniel Whitehead,daniel-whitehead,30,179,69,National League,Domestic League,2023/2024,2023,2024,https://footystats.org/players/england/daniel-whitehead,1831,-1,-1,Midfielder,2873,1578,1295,751359600,England,eu,37,19,18,2,1,1,3,1,4,54,30,24,0,0,0,0,0,-1,0.06,0,0.06,11,0.06,0.07,1437,1.69,53,8,7,1,78,359,0,0.25,303,417,-1,10,1712412000
56,8781,9700,Nicholas George Haughton,Nicholas George,Haughton,Nicholas George Haughton,nicholas-george-haughton,29,178,78,National League,Domestic League,2023/2024,2023,2024,https://footystats.org/players/england/nicholas-george-haughton,1831,-1,-1,Midfielder,3032,1612,1420,780044400,England,eu,41,21,20,18,10,8,3,2,5,60,32,28,0,0,0,3,0,100,0.53,0,0.53,12,0.56,0.51,168,1.78,51,4,4,0,74,758,0,0.12,21,409,-1,1,1711724400
