,id,competition_id,full_name,first_name,last_name,known_as,shorthand,age,height,weight,league,league_type,season,starting_year,ending_year,url,club_team_id,club_team_2_id,national_team_id,position,minutes_played_overall,minutes_played_home,minutes_played_away,birthday,nationality,continent,appearances_overall,appearances_home,appearances_away,goals_overall,goals_home,goals_away,clean_sheets_home,clean_sheets_away,clean_sheets_overall,conceded_overall,conceded_home,conceded_away,assists_overall,assists_home,assists_away,penalty_goals,penalty_misses,penalty_success,goals_involved_per_90_overall,assists_per_90_overall,goals_per_90_overall,clean_sheets_per_overall,goals_per_90_home,goals_per_90_away,min_per_goal_overall,conceded_per_90_overall,min_per_conceded_overall,cards_overall,yellow_cards_overall,red_cards_overall,min_per_match,min_per_card_overall,min_per_assist_overall,cards_per_90_overall,rank_in_league_top_attackers,rank_in_league_top_midfielders,rank_in_league_top_defenders,rank_in_club_top_scorer,last_match_timestamp
10,792061,9891,Lucy Shepherd,Lucy,Shepherd,Lucy Shepherd,lucy-shepherd,25,-1,-1,FA Women's Championship,Domestic League,2023/2024,2023,2024,https://footystats.org/players/england/lucy-shepherd,668369,-1,-1,Forward,1366,756,610,911030400,England,eu,21,11,10,4,2,2,3,5,8,23,14,9,0,0,0,0,0,-1,0.26,0.0,0.26,38,0.24,0.3,342,1.52,59,2,2,0,65,683,0,0.13,37,170,-1,2,1713618000
11,194107,9891,Lauren Thomas,Lauren,Thomas,Lauren Thomas,lauren-thomas,0,-1,-1,FA Women's Championship,Domestic League,2023/2024,2023,2024,https://footystats.org/players/england/lauren-thomas,668369,-1,-1,Midfielder,899,380,519,0,England,eu,20,10,10,1,1,0,3,5,8,14,8,6,1,0,1,0,0,-1,0.2,0.1,0.1,40,0.24,0.0,899,1.4,64,0,0,0,45,0,899,0.0,85,66,-1,8,1708264800
12,182112,9891,Emma Doyle,Emma,Doyle,Emma Doyle,emma-doyle,0,-1,-1,FA Women's Championship,Domestic League,2023/2024,2023,2024,https://footystats.org/players/england/emma-doyle,668369,-1,-1,Midfielder,454,156,298,0,England,eu,14,6,8,0,0,0,2,5,7,6,2,4,0,0,0,0,0,-1,0.0,0.0,0.0,50,0.0,0.0,0,1.19,76,1,1,0,32,454,0,0.2,184,171,-1,13,1697972400
13,792103,9891,Evie Smith,Evie,Smith,Evie Smith,evie-smith,0,-1,-1,FA Women's Championship,Domestic League,2023/2024,2023,2024,https://footystats.org/players/england/evie-smith,668369,-1,-1,Defender,164,79,85,0,England,eu,6,3,3,0,0,0,1,1,2,3,3,0,0,0,0,0,0,-1,0.0,0.0,0.0,33,0.0,0.0,0,1.65,55,0,0,0,27,0,0,0.0,-1,-1,-1,14,1699192800
14,201752,9891,Hannah Coan,Hannah,Coan,Hannah Coan,hannah-coan,0,-1,-1,FA Women's Championship,Domestic League,2023/2024,2023,2024,https://footystats.org/players/england/hannah-coan,668369,-1,-1,Midfielder,1548,730,818,0,England,eu,19,9,10,2,1,1,3,5,8,19,10,9,0,0,0,0,0,-1,0.12,0.0,0.12,42,0.12,0.11,774,1.1,81,0,0,0,81,0,0,0.0,70,172,-1,4,1713618000
15,742320,9891,Hannah Silcock,Hannah,Silcock,Hannah Silcock,hannah-silcock,0,-1,-1,FA Women's Championship,Domestic League,2023/2024,2023,2024,https://footystats.org/players/england/hannah-silcock,668369,-1,-1,Midfielder,1469,692,777,0,England,eu,20,10,10,0,0,0,3,5,8,22,13,9,0,0,0,0,0,-1,0.0,0.0,0.0,40,0.0,0.0,0,1.35,67,4,4,0,73,367,0,0.25,183,173,-1,16,1713618000
16,843023,9891,Natasha Dale,Natasha,Dale,Natasha Dale,natasha-dale,0,-1,-1,FA Women's Championship,Domestic League,2023/2024,2023,2024,https://footystats.org/players/england/natasha-dale,668369,-1,-1,Midfielder,0,0,0,0,England,eu,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0.0,-1,-1,-1,-1,0
17,843024,9891,Taylor Howarth,Taylor,Howarth,Taylor Howarth,taylor-howarth,19,-1,-1,FA Women's Championship,Domestic League,2023/2024,2023,2024,https://footystats.org/players/england/taylor-howarth,668369,-1,-1,Midfielder,0,0,0,1096614000,England,eu,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0.0,-1,-1,-1,-1,0
18,594820,9891,Shanell Salgado,Shanell,Salgado,Shanell Salgado,shanell-salgado,30,-1,-1,FA Women's Championship,Domestic League,2023/2024,2023,2024,https://footystats.org/players/england/shanell-salgado,668369,-1,-1,Goalkeeper,0,0,0,755424000,England,eu,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0.0,-1,-1,-1,-1,0
19,182083,9891,Lucy Thomas,Lucy,Thomas,Lucy Thomas,lucy-thomas,24,-1,-1,FA Women's Championship,Domestic League,2023/2024,2023,2024,https://footystats.org/players/england/lucy-thomas,10582,-1,-1,Goalkeeper,1890,990,900,953625600,England,eu,21,11,10,0,0,0,4,5,9,15,9,6,0,0,0,0,0,-1,0.0,0.0,0.0,43,0.0,0.0,0,0.71,126,0,0,0,90,0,0,0.0,182,166,15,19,1713704400
20,190532,9891,Ellie Mason,Ellie,Mason,Ellie Mason,ellie-mason,0,-1,-1,FA Women's Championship,Domestic League,2023/2024,2023,2024,https://footystats.org/players/england/ellie-mason,10582,-1,-1,Forward,1217,622,595,0,England,eu,14,7,7,1,1,0,1,4,5,11,8,3,0,0,0,0,0,-1,0.07,0.0,0.07,36,0.14,0.0,1217,0.81,111,1,1,0,87,1217,0,0.07,103,174,-1,9,1708264800
21,679060,9891,Gemma Lawley,Gemma,Lawley,Gemma Lawley,gemma-lawley,0,-1,-1,FA Women's Championship,Domestic League,2023/2024,2023,2024,https://footystats.org/players/england/gemma-lawley,10582,-1,-1,Goalkeeper,1595,777,818,0,England,eu,19,9,10,2,0,2,4,5,9,13,7,6,0,0,0,0,0,-1,0.11,0.0,0.11,47,0.0,0.22,798,0.73,123,3,3,0,84,532,0,0.17,77,176,16,5,1713704400
22,182011,9891,Remi Allen,Remi,Allen,Remi Allen,remi-allen,33,-1,-1,FA Women's Championship,Domestic League,2023/2024,2023,2024,https://footystats.org/players/england/remi-allen,10582,-1,-1,Midfielder,697,330,367,655974000,England,eu,10,5,5,2,1,1,0,3,3,6,5,1,1,0,1,0,0,-1,0.39,0.13,0.26,30,0.27,0.25,349,0.77,116,1,1,0,70,697,697,0.13,36,42,-1,6,1702821600
23,639726,9891,Jamie Finn,Jamie,Finn,Jamie Finn,jamie-finn,26,-1,-1,FA Women's Championship,Domestic League,2023/2024,2023,2024,https://footystats.org/players/republic-of-ireland/jamie-finn,10582,-1,-1,Defender,904,517,387,893142000,Republic of Ireland,eu,14,8,6,0,0,0,1,4,5,7,6,1,0,0,0,0,0,-1,0.0,0.0,0.0,36,0.0,0.0,0,0.7,129,0,0,0,65,0,0,0.0,181,177,14,23,1708264800
24,121492,9891,Lily Agg,Lily,Agg,Lily Agg,lily-agg,30,-1,-1,FA Women's Championship,Domestic League,2023/2024,2023,2024,https://footystats.org/players/england/lily-agg,10582,-1,-1,Midfielder,1464,738,726,756115200,England,eu,20,11,9,5,2,3,4,5,9,11,7,4,2,1,1,1,1,50,0.43,0.12,0.31,45,0.24,0.37,293,0.68,133,4,4,0,73,366,732,0.25,28,49,-1,1,1713704400
25,182050,9891,Lucy Quinn,Lucy,Quinn,Lucy Quinn,lucy-quinn,30,168,56,FA Women's Championship,Domestic League,2023/2024,2023,2024,https://footystats.org/players/england/lucy-quinn,10582,-1,-1,Forward,1212,669,543,749286000,England,eu,21,11,10,2,0,2,4,5,9,9,7,2,6,4,2,1,0,100,0.59,0.45,0.15,43,0.0,0.33,606,0.67,135,0,0,0,58,0,202,0.0,58,5,-1,7,1713704400
26,737209,9891,Neve Herron,Neve,Herron,Neve Herron,neve-herron,0,-1,-1,FA Women's Championship,Domestic League,2023/2024,2023,2024,https://footystats.org/players/england/neve-herron,10582,-1,-1,Midfielder,1756,972,784,0,England,eu,21,11,10,0,0,0,4,5,9,15,9,6,2,0,2,0,0,-1,0.1,0.1,0.0,43,0.0,0.0,0,0.77,117,2,2,0,84,878,878,0.1,180,69,-1,22,1713704400
27,181915,9891,Claudia Walker,Claudia,Walker,Claudia Walker,claudia-walker,27,-1,-1,FA Women's Championship,Domestic League,2023/2024,2023,2024,https://footystats.org/players/england/claudia-walker,10582,-1,-1,Midfielder,915,424,491,834390000,England,eu,16,9,7,1,1,0,4,2,6,7,2,5,0,0,0,0,0,-1,0.1,0.0,0.1,38,0.21,0.0,915,0.69,131,1,1,0,57,915,0,0.1,89,178,-1,14,1711886400
28,594864,9891,Jade Pennock,Jade,Pennock,Jade Pennock,jade-pennock,0,-1,-1,FA Women's Championship,Domestic League,2023/2024,2023,2024,https://footystats.org/players/england/jade-pennock,10582,-1,-1,Midfielder,572,342,230,0,England,eu,13,7,6,1,1,0,1,4,5,6,5,1,1,0,1,0,0,-1,0.31,0.16,0.16,38,0.26,0.0,572,0.94,95,3,3,1,44,191,572,0.47,53,33,-1,15,1702821600
29,843022,9891,Katie Dungate,Katie,Dungate,Katie Dungate,katie-dungate,19,-1,-1,FA Women's Championship,Domestic League,2023/2024,2023,2024,https://footystats.org/players/england/katie-dungate,10582,-1,-1,Forward,274,107,167,1093503600,England,eu,11,6,5,0,0,0,2,3,5,0,0,0,1,1,0,0,0,-1,0.33,0.33,0.0,45,0.0,0.0,0,0.0,0,2,2,1,25,137,274,0.66,179,7,-1,21,1694350800
30,165160,9891,Louise Quinn,Louise,Quinn,Louise Quinn,louise-quinn,33,183,78,FA Women's Championship,Domestic League,2023/2024,2023,2024,https://footystats.org/players/republic-of-ireland/louise-quinn,10582,-1,-1,Defender,1151,565,586,645606000,Republic of Ireland,eu,16,8,8,1,1,0,3,4,7,7,3,4,0,0,0,0,0,-1,0.08,0.0,0.08,44,0.16,0.0,1151,0.55,164,0,0,0,72,0,0,0.0,98,179,5,12,1713704400
31,182223,9891,Christie Murray,Christie,Murray,Christie Murray,christie-murray,33,156,-1,FA Women's Championship,Domestic League,2023/2024,2023,2024,https://footystats.org/players/scotland/christie-murray,10582,-1,-1,Midfielder,832,452,380,641718000,Scotland,eu,20,11,9,1,1,0,4,4,8,5,3,2,2,1,1,0,1,0,0.32,0.22,0.11,40,0.2,0.0,832,0.54,166,1,1,0,42,832,416,0.11,78,15,-1,11,1710684000
32,747217,9891,Louanne Worsley,Louanne,Worsley,Louanne Worsley,louanne-worsley,0,-1,-1,FA Women's Championship,Domestic League,2023/2024,2023,2024,https://footystats.org/players/england/louanne-worsley,10582,-1,-1,Midfielder,0,0,0,0,England,eu,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0.0,-1,-1,-1,-1,0
33,641564,9891,Charlotte Clarke,Charlotte,Clarke,Charlotte Clarke,charlotte-clarke,0,-1,-1,FA Women's Championship,Domestic League,2023/2024,2023,2024,https://footystats.org/players/wales/charlotte-clarke,10582,-1,-1,Goalkeeper,0,0,0,0,Wales,eu,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0.0,-1,-1,-1,-1,0
34,807183,9891,Layla Banaras,Layla,Banaras,Layla Banaras,layla-banaras,0,-1,-1,FA Women's Championship,Domestic League,2023/2024,2023,2024,https://footystats.org/players/england/layla-banaras,10582,-1,-1,Midfielder,0,0,0,0,England,eu,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0.0,-1,-1,-1,-1,0
35,182007,9891,Jade Moore,Jade,Moore,Jade Moore,jade-moore,33,166,-1,FA Women's Championship,Domestic League,2023/2024,2023,2024,https://footystats.org/players/england/jade-moore,10582,-1,-1,Midfielder,1132,576,556,656578800,England,eu,17,9,8,2,0,2,2,5,7,10,5,5,1,1,0,0,0,-1,0.24,0.08,0.16,41,0.0,0.32,566,0.8,113,4,4,1,67,283,1132,0.32,55,80,-1,8,1713099600
36,706349,9891,Abbie Cowie,Abbie,Cowie,Abbie Cowie,abbie-cowie,0,-1,-1,FA Women's Championship,Domestic League,2023/2024,2023,2024,https://footystats.org/players/england/abbie-cowie,10582,-1,-1,Defender,0,0,0,0,England,eu,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0.0,-1,-1,-1,-1,0
37,639523,9891,Olivia Clarke,Olivia,Clarke,Olivia Clarke,olivia-clarke,22,-1,-1,FA Women's Championship,Domestic League,2023/2024,2023,2024,https://footystats.org/players/wales/olivia-clarke,675594,-1,-1,Goalkeeper,450,180,270,999154800,Wales,eu,5,2,3,0,0,0,0,0,0,9,2,7,0,0,0,0,0,-1,0.0,0.0,0.0,0,0.0,0.0,0,1.8,50,0,0,0,90,0,0,0.0,178,180,63,9,1696165200
38,599628,9891,Lucia Leon,Lucia,Leon,Lucia Leon,lucia-leon,26,-1,-1,FA Women's Championship,Domestic League,2023/2024,2023,2024,https://footystats.org/players/england/lucia-leon,675594,-1,-1,Forward,1419,669,750,886320000,England,eu,19,9,10,1,0,1,0,1,1,33,14,19,1,0,1,0,0,-1,0.13,0.06,0.06,5,0.0,0.12,1419,2.09,43,1,1,0,75,1419,1419,0.06,106,97,-1,7,1713618000
39,594944,9891,Harley Bennett,Harley,Bennett,Harley Bennett,harley-bennett,33,-1,-1,FA Women's Championship,Domestic League,2023/2024,2023,2024,https://footystats.org/players/england/harley-bennett,675594,-1,-1,Midfielder,1388,680,708,647938800,England,eu,17,9,8,1,1,0,1,2,3,30,12,18,0,0,0,0,0,-1,0.06,0.0,0.06,18,0.13,0.0,1388,1.95,46,4,4,0,82,347,0,0.26,107,181,-1,4,1711890000
40,182141,9891,Coral-Jade Haines,Coral-Jade,Haines,Coral-Jade Haines,coral-jade-haines,27,-1,-1,FA Women's Championship,Domestic League,2023/2024,2023,2024,https://footystats.org/players/england/coral-jade-haines,675594,-1,-1,Midfielder,1526,740,786,835340400,England,eu,20,10,10,1,0,1,1,2,3,34,15,19,0,0,0,0,0,-1,0.06,0.0,0.06,15,0.0,0.11,1526,2.01,45,3,3,0,76,509,0,0.18,108,182,-1,5,1713618000
41,591861,9891,Andria Georgiou,Andria,Georgiou,Andria Georgiou,andria-georgiou,28,-1,-1,FA Women's Championship,Domestic League,2023/2024,2023,2024,https://footystats.org/players/england/andria-georgiou,675594,-1,-1,Midfielder,1131,497,634,829551600,England,eu,16,7,9,0,0,0,1,1,2,27,10,17,1,0,1,0,0,-1,0.08,0.08,0.0,13,0.0,0.0,0,2.15,42,6,6,0,71,189,1131,0.48,177,78,-1,24,1711890000
42,181969,9891,Poppy Wilson,Poppy,Wilson,Poppy Wilson,poppy-wilson,24,-1,-1,FA Women's Championship,Domestic League,2023/2024,2023,2024,https://footystats.org/players/england/poppy-wilson,675594,-1,-1,Midfielder,636,218,418,933922800,England,eu,9,4,5,0,0,0,1,0,1,14,4,10,0,0,0,0,0,-1,0.0,0.0,0.0,11,0.0,0.0,0,1.98,45,0,0,0,71,0,0,0.0,176,175,-1,23,1713618000
43,599627,9891,Sophie McLean,Sophie,McLean,Sophie McLean,sophie-mclean,28,-1,-1,FA Women's Championship,Domestic League,2023/2024,2023,2024,https://footystats.org/players/england/sophie-mclean,675594,-1,-1,Midfielder,1715,787,928,824025600,England,eu,21,10,11,2,0,2,1,2,3,37,15,22,0,0,0,0,0,-1,0.1,0.0,0.1,14,0.0,0.19,858,1.94,46,0,0,0,82,0,0,0.0,87,164,-1,3,1713618000
44,181950,9891,Gemma Suzanne Davison,Gemma Suzanne,Davison,Gemma Suzanne Davison,gemma-suzanne-davison,37,186,-1,FA Women's Championship,Domestic League,2023/2024,2023,2024,https://footystats.org/players/england/gemma-suzanne-davison,675594,-1,-1,Forward,336,255,81,545641200,England,eu,11,7,4,0,0,0,0,0,0,2,2,0,0,0,0,0,0,-1,0.0,0.0,0.0,0,0.0,0.0,0,0.54,168,0,0,0,31,0,0,0.0,175,155,-1,22,1697374800
45,612887,9891,Flo Fyfe,Flo,Fyfe,Flo Fyfe,flo-fyfe,25,-1,-1,FA Women's Championship,Domestic League,2023/2024,2023,2024,https://footystats.org/players/england/flo-fyfe,675594,-1,-1,Forward,379,212,167,895561200,England,eu,12,6,6,0,0,0,0,1,1,7,4,3,0,0,0,0,0,-1,0.0,0.0,0.0,8,0.0,0.0,0,1.66,54,0,0,0,32,0,0,0.0,173,163,-1,21,1702821600
46,737220,9891,Corrine Henson,Corrine,Henson,Corrine Henson,corrine-henson,0,-1,-1,FA Women's Championship,Domestic League,2023/2024,2023,2024,https://footystats.org/players/england/corrine-henson,675594,668371,-1,Midfielder,688,372,316,0,England,eu,9,5,4,0,0,0,0,1,1,13,6,7,0,0,0,0,0,-1,0.0,0.0,0.0,11,0.0,0.0,0,1.7,53,0,0,0,76,0,0,0.0,158,148,-1,25,1702821600
47,843132,9891,Carly Johns,Carly,Johns,Carly Johns,carly-johns,0,-1,-1,FA Women's Championship,Domestic League,2023/2024,2023,2024,https://footystats.org/players/england/carly-johns,675594,-1,-1,Forward,1712,798,914,0,England,eu,21,10,11,7,1,6,1,2,3,34,15,19,2,1,1,0,0,-1,0.47,0.11,0.37,14,0.11,0.59,245,1.79,50,1,1,0,82,1712,856,0.05,17,55,-1,1,1713618000
48,612886,9891,Bianca Baptiste,Bianca,Baptiste,Bianca Baptiste,bianca-baptiste,32,-1,-1,FA Women's Championship,Domestic League,2023/2024,2023,2024,https://footystats.org/players/england/bianca-baptiste,675594,-1,-1,Forward,836,494,342,695462400,England,eu,19,9,10,1,1,0,1,2,3,19,12,7,0,0,0,0,0,-1,0.11,0.0,0.11,16,0.18,0.0,836,2.05,44,1,1,0,44,836,0,0.11,74,149,-1,6,1713099600
49,594954,9891,Annie Rossiter,Annie,Rossiter,Annie Rossiter,annie-rossiter,0,-1,-1,FA Women's Championship,Domestic League,2023/2024,2023,2024,https://footystats.org/players/england/annie-rossiter,675594,-1,-1,Midfielder,454,178,276,0,England,eu,13,6,7,0,0,0,1,0,1,6,2,4,1,1,0,0,0,-1,0.2,0.2,0.0,8,0.0,0.0,0,1.19,76,1,1,0,35,454,454,0.2,172,20,-1,20,1713618000
50,843134,9891,Ellie Head,Ellie,Head,Ellie Head,ellie-head,20,-1,-1,FA Women's Championship,Domestic League,2023/2024,2023,2024,https://footystats.org/players/england/ellie-head,675594,-1,-1,Midfielder,588,325,263,1066806000,England,eu,15,7,8,0,0,0,1,1,2,10,7,3,1,0,1,0,0,-1,0.15,0.15,0.0,13,0.0,0.0,0,1.53,59,1,1,0,39,588,588,0.15,171,36,-1,16,1711890000
51,756385,9891,Abbie Lafayette,Abbie,Lafayette,Abbie Lafayette,abbie-lafayette,22,-1,-1,FA Women's Championship,Domestic League,2023/2024,2023,2024,https://footystats.org/players/england/abbie-lafayette,675594,-1,-1,Midfielder,1239,544,695,1017648000,England,eu,19,9,10,1,0,1,1,2,3,28,12,16,3,1,2,0,0,-1,0.29,0.22,0.07,16,0.0,0.13,1239,2.03,44,2,2,0,65,620,413,0.15,104,16,-1,8,1713618000
52,171164,9891,Alli Murphy,Alli,Murphy,Alli Murphy,alli-murphy,29,160,-1,FA Women's Championship,Domestic League,2023/2024,2023,2024,https://footystats.org/players/usa/alli-murphy,675594,-1,-1,Defender,209,79,130,768812400,USA,eu,8,2,6,0,0,0,0,1,1,2,1,1,0,0,0,0,0,-1,0.0,0.0,0.0,13,0.0,0.0,0,0.86,105,0,0,0,26,0,0,0.0,-1,-1,-1,19,1700402400
53,843135,9891,Rebekah Dowsett,Rebekah,Dowsett,Rebekah Dowsett,rebekah-dowsett,0,-1,-1,FA Women's Championship,Domestic League,2023/2024,2023,2024,https://footystats.org/players/england/rebekah-dowsett,675594,-1,-1,Goalkeeper,0,0,0,0,England,eu,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0.0,-1,-1,-1,-1,0
54,694857,9891,Naoisha McAloon,Naoisha,McAloon,Naoisha McAloon,naoisha-mcaloon,25,-1,-1,FA Women's Championship,Domestic League,2023/2024,2023,2024,https://footystats.org/players/republic-of-ireland/naoisha-mcaloon,668377,-1,-1,Goalkeeper,900,450,450,921657600,Republic of Ireland,eu,10,5,5,0,0,0,2,0,2,25,6,19,0,0,0,0,0,-1,0.0,0.0,0.0,20,0.0,0.0,0,2.5,36,1,1,0,90,900,0,0.1,170,150,69,12,1711288800
55,594771,9891,Sarah Wilson,Sarah,Wilson,Sarah Wilson,sarah-wilson,32,-1,-1,FA Women's Championship,Domestic League,2023/2024,2023,2024,https://footystats.org/players/england/sarah-wilson,668377,-1,-1,Defender,1800,810,990,678351600,England,eu,20,9,11,0,0,0,3,1,4,36,10,26,1,1,0,0,0,-1,0.05,0.05,0.0,20,0.0,0.0,0,1.8,50,6,6,0,90,300,1800,0.3,169,102,62,14,1713697200
56,182138,9891,Abby Holmes,Abby,Holmes,Abby Holmes,abby-holmes,32,-1,-1,FA Women's Championship,Domestic League,2023/2024,2023,2024,https://footystats.org/players/england/abby-holmes,668377,-1,-1,Defender,621,270,351,675241200,England,eu,8,4,4,0,0,0,2,0,2,13,1,12,0,0,0,0,0,-1,0.0,0.0,0.0,25,0.0,0.0,0,1.88,48,2,2,0,78,311,0,0.29,168,151,64,19,1697367600
57,594772,9891,Becky Salicki,Becky,Salicki,Becky Salicki,becky-salicki,31,-1,-1,FA Women's Championship,Domestic League,2023/2024,2023,2024,https://footystats.org/players/england/becky-salicki,668377,-1,-1,Defender,1537,766,771,712479600,England,eu,20,9,11,0,0,0,2,1,3,27,13,14,0,0,0,0,0,-1,0.0,0.0,0.0,15,0.0,0.0,0,1.58,57,3,3,0,77,512,0,0.18,167,152,55,18,1713697200
