,id,competition_id,full_name,first_name,last_name,known_as,shorthand,age,height,weight,league,league_type,season,starting_year,ending_year,url,club_team_id,club_team_2_id,national_team_id,position,minutes_played_overall,minutes_played_home,minutes_played_away,birthday,nationality,continent,appearances_overall,appearances_home,appearances_away,goals_overall,goals_home,goals_away,clean_sheets_home,clean_sheets_away,clean_sheets_overall,conceded_overall,conceded_home,conceded_away,assists_overall,assists_home,assists_away,penalty_goals,penalty_misses,penalty_success,goals_involved_per_90_overall,assists_per_90_overall,goals_per_90_overall,clean_sheets_per_overall,goals_per_90_home,goals_per_90_away,min_per_goal_overall,conceded_per_90_overall,min_per_conceded_overall,cards_overall,yellow_cards_overall,red_cards_overall,min_per_match,min_per_card_overall,min_per_assist_overall,cards_per_90_overall,rank_in_league_top_attackers,rank_in_league_top_midfielders,rank_in_league_top_defenders,rank_in_club_top_scorer,last_match_timestamp
10,707744,9581,Josh Andrews,Josh,Andrews,Josh Andrews,josh-andrews,22,-1,-1,EFL League Two,Domestic League,2023/2024,2023,2024,https://footystats.org/players/england/josh-andrews,263,238,-1,Forward,1831,1025,806,1003215600,England,eu,26,14,12,6,3,3,6,1,7,24,13,11,1,1,0,0,0,-1,0.34,0.05,0.29,27,0.26,0.33,305,1.18,76,5,5,0,70,366,1831,0.25,88,320,-1,2,1713621600
11,463220,9581,Shaun James Whalley,Shaun James,Whalley,Shaun Whalley,shaun-whalley,36,175,67,EFL League Two,Domestic League,2023/2024,2023,2024,https://footystats.org/players/england/shaun-whalley,263,-1,-1,Forward,2547,1268,1279,555318000,England,eu,35,17,18,7,4,3,5,1,6,52,21,31,5,1,4,0,0,-1,0.42,0.18,0.25,17,0.28,0.21,364,1.84,49,5,5,0,73,509,509,0.18,113,112,-1,3,1713621600
12,192877,9581,Sebastian Quirk,Sebastian,Quirk,Sebastian Quirk,sebastian-quirk,22,-1,-1,EFL League Two,Domestic League,2023/2024,2023,2024,https://footystats.org/players/england/sebastian-quirk,263,-1,-1,Midfielder,459,260,199,1007539200,England,eu,12,7,5,0,0,0,2,0,2,4,1,3,1,1,0,0,0,-1,0.2,0.2,0.0,17,0.0,0.0,0,0.78,115,2,2,1,38,230,459,0.39,485,85,-1,28,1695477600
13,120138,9581,Rosaire Longelo-Mbule,Rosaire,Longelo-Mbule,Rosaire Longelo-Mbule,rosaire-longelo-mbule,24,-1,-1,EFL League Two,Domestic League,2023/2024,2023,2024,https://footystats.org/players/england/rosaire-longelo-mbule,263,-1,-1,Forward,1700,929,771,940402800,England,eu,22,12,10,2,2,0,4,1,5,28,15,13,0,0,0,0,0,-1,0.11,0.0,0.11,23,0.19,0.0,850,1.48,61,2,2,0,77,850,0,0.11,223,486,-1,9,1702738800
14,120003,9581,Korede Adedoyin,Korede,Adedoyin,Korede Adedoyin,korede-adedoyin,23,-1,-1,EFL League Two,Domestic League,2023/2024,2023,2024,https://footystats.org/players/england/korede-adedoyin,263,-1,-1,Midfielder,790,342,448,974188800,England,eu,16,9,7,2,2,0,2,0,2,20,9,11,1,0,1,0,0,-1,0.34,0.11,0.23,13,0.53,0.0,395,2.28,40,4,4,0,49,198,790,0.46,122,206,-1,10,1710601200
15,804800,9581,Aaron Pickles,Aaron,Pickles,Aaron Pickles,aaron-pickles,19,-1,-1,EFL League Two,Domestic League,2023/2024,2023,2024,https://footystats.org/players/england/aaron-pickles,263,-1,-1,Defender,481,298,183,1111305600,England,eu,12,7,5,0,0,0,2,0,2,13,7,6,0,0,0,0,0,-1,0.0,0.0,0.0,17,0.0,0.0,0,2.43,37,0,0,0,40,0,0,0.0,484,487,232,27,1709996400
16,680596,9581,Liam Isherwood,Liam,Isherwood,Liam Isherwood,liam-isherwood,0,-1,-1,EFL League Two,Domestic League,2023/2024,2023,2024,https://footystats.org/players/england/liam-isherwood,263,-1,-1,Goalkeeper,0,0,0,0,England,eu,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0.0,-1,-1,-1,-1,0
17,10390,9581,Matt Lowe,Matt,Lowe,Matt Lowe,matt-lowe,28,179,74,EFL League Two,Domestic League,2023/2024,2023,2024,https://footystats.org/players/england/matt-lowe,263,-1,-1,Midfielder,1004,439,565,826531200,England,eu,22,9,13,0,0,0,3,1,4,16,7,9,1,0,1,0,0,-1,0.09,0.09,0.0,18,0.0,0.0,0,1.43,63,1,1,0,46,1004,1004,0.09,483,254,-1,26,1713293100
18,7350,9581,Nicholas Peter Townsend,Nicholas Peter,Townsend,Nick Townsend,nick-townsend,29,181,88,EFL League Two,Domestic League,2023/2024,2023,2024,https://footystats.org/players/antigua-and-barbuda/nick-townsend,265,-1,-1,Goalkeeper,3736,1890,1846,783676800,Antigua and Barbuda,eu,42,21,21,0,0,0,4,5,9,56,27,29,0,0,0,0,0,-1,0.0,0.0,0.0,21,0.0,0.0,0,1.35,67,2,2,0,89,1868,0,0.05,482,488,112,18,1713621600
19,8842,9581,James Anthony John Clarke,James Anthony John,Clarke,James Clarke,james-clarke,34,183,84,EFL League Two,Domestic League,2023/2024,2023,2024,https://footystats.org/players/england/james-clarke,265,-1,-1,Defender,2110,1099,1011,627292800,England,eu,25,13,12,0,0,0,2,3,5,30,16,14,3,2,1,0,0,-1,0.13,0.13,0.0,20,0.0,0.0,0,1.28,70,2,2,0,84,1055,703,0.09,480,181,84,24,1709391600
20,10010,9581,Scot Andrew Bennett,Scot Andrew,Bennett,Scott Bennett,scott-bennett,33,178,81,EFL League Two,Domestic League,2023/2024,2023,2024,https://footystats.org/players/england/scott-bennett,265,-1,-1,Defender,3615,1821,1794,659952000,England,eu,44,22,22,0,0,0,4,5,9,58,28,30,1,1,0,0,0,-1,0.02,0.02,0.0,20,0.0,0.0,0,1.44,62,7,7,0,82,516,3615,0.17,473,378,139,27,1713621600
21,7522,9581,Ryan Liam Delaney,Ryan Liam,Delaney,Ryan Delaney,ryan-delaney,27,196,72,EFL League Two,Domestic League,2023/2024,2023,2024,https://footystats.org/players/republic-of-ireland/ryan-delaney,265,-1,-1,Defender,2621,1271,1350,841993200,Republic of Ireland,eu,30,15,15,1,1,0,3,4,7,39,15,24,3,2,1,0,0,-1,0.14,0.1,0.03,23,0.07,0.0,2621,1.34,67,5,5,1,87,524,874,0.17,366,226,111,12,1707853500
22,119977,9581,Adam Thomas Lewis,Adam Thomas,Lewis,Adam Lewis,adam-lewis,24,175,73,EFL League Two,Domestic League,2023/2024,2023,2024,https://footystats.org/players/england/adam-lewis,265,-1,-1,Defender,2114,1041,1073,942048000,England,eu,26,13,13,2,1,1,3,4,7,35,18,17,4,2,2,1,0,100,0.26,0.17,0.09,27,0.09,0.08,1057,1.49,60,5,4,1,81,423,529,0.21,248,117,147,8,1712688300
23,123575,9581,Kyle Jameson,Kyle,Jameson,Kyle Jameson,kyle-jameson,25,-1,-1,EFL League Two,Domestic League,2023/2024,2023,2024,https://footystats.org/players/england/kyle-jameson,265,-1,-1,Defender,1310,610,700,905497200,England,eu,17,8,9,1,0,1,2,1,3,19,12,7,0,0,0,0,0,-1,0.07,0.0,0.07,18,0.0,0.13,1310,1.31,69,5,5,0,77,262,0,0.34,273,489,94,11,1713621600
24,9716,9581,Aaron Wildig,Aaron,Wildig,Aaron Wildig,aaron-wildig,32,175,73,EFL League Two,Domestic League,2023/2024,2023,2024,https://footystats.org/players/england/aaron-wildig,265,-1,-1,Midfielder,2370,1157,1213,703321200,England,eu,30,14,16,2,2,0,3,5,8,38,20,18,4,3,1,0,0,-1,0.23,0.15,0.08,27,0.16,0.0,1185,1.44,62,9,9,0,79,263,593,0.34,257,143,-1,9,1711980000
25,8386,9581,Bryn Morris,Bryn,Morris,Bryn Morris,bryn-morris,28,183,71,EFL League Two,Domestic League,2023/2024,2023,2024,https://footystats.org/players/england/bryn-morris,265,-1,-1,Defender,3999,2061,1938,830415600,England,eu,45,23,22,7,4,3,4,5,9,61,32,29,3,2,1,0,0,-1,0.23,0.07,0.16,20,0.17,0.14,571,1.37,66,8,8,0,89,500,1333,0.18,180,294,121,3,1713621600
26,789787,9581,Sebastian Palmer-Houlden,Sebastian,Palmer-Houlden,Sebastian Palmer-Houlden,sebastian-palmer-houlden,19,-1,-1,EFL League Two,Domestic League,2023/2024,2023,2024,https://footystats.org/players/england/sebastian-palmer-houlden,265,-1,-1,Midfielder,2193,1142,1051,1084345200,England,eu,33,16,17,7,4,3,3,4,7,34,17,17,1,1,0,0,0,-1,0.33,0.04,0.29,21,0.32,0.26,313,1.4,65,1,1,0,66,2193,2193,0.04,91,344,-1,4,1713016800
27,65285,9581,Shane McLoughlin,Shane,McLoughlin,Shane McLoughlin,shane-mcloughlin,27,175,70,EFL League Two,Domestic League,2023/2024,2023,2024,https://footystats.org/players/republic-of-ireland/shane-mcloughlin,265,-1,-1,Forward,2760,1457,1303,857203200,Republic of Ireland,eu,33,17,16,3,2,1,4,4,8,42,20,22,6,6,0,0,0,-1,0.29,0.2,0.1,24,0.12,0.07,920,1.37,66,2,2,0,84,1380,460,0.07,236,83,-1,6,1708786800
28,73879,9581,Will Evans,Will,Evans,Will Evans,will-evans,26,-1,-1,EFL League Two,Domestic League,2023/2024,2023,2024,https://footystats.org/players/wales/will-evans,265,-1,-1,Forward,3738,1919,1819,867740400,Wales,eu,45,23,22,21,14,7,4,5,9,55,28,27,3,1,2,2,0,100,0.58,0.07,0.51,20,0.66,0.35,178,1.32,68,9,9,0,83,415,1246,0.22,22,287,-1,1,1713621600
29,590810,9581,Matthew Bondswell,Matthew,Bondswell,Matthew Bondswell,matthew-bondswell,22,-1,-1,EFL League Two,Domestic League,2023/2024,2023,2024,https://footystats.org/players/england/matthew-bondswell,265,-1,-1,Defender,1055,566,489,1019113200,England,eu,31,15,16,0,0,0,4,2,6,14,6,8,0,0,0,0,0,-1,0.0,0.0,0.0,19,0.0,0.0,0,1.19,75,3,3,0,34,352,0,0.26,479,490,60,26,1713621600
30,196729,9581,James Tyler Waite,James Tyler,Waite,James Waite,james-waite,24,175,61,EFL League Two,Domestic League,2023/2024,2023,2024,https://footystats.org/players/wales/james-waite,265,-1,-1,Forward,810,310,500,926406000,Wales,eu,28,12,16,0,0,0,3,5,8,19,6,13,3,1,2,0,0,-1,0.33,0.33,0.0,28,0.0,0.0,0,2.11,43,3,3,0,29,270,270,0.33,478,14,-1,25,1708786800
31,139852,9581,Henry William James Charsley,Henry William James,Charsley,Henry Charsley,henry-charsley,27,178,64,EFL League Two,Domestic League,2023/2024,2023,2024,https://footystats.org/players/republic-of-ireland/henry-charsley,265,-1,-1,Midfielder,1945,1055,890,846835200,Republic of Ireland,eu,31,16,15,4,2,2,3,4,7,32,20,12,2,2,0,0,0,-1,0.28,0.09,0.19,23,0.17,0.2,486,1.48,61,5,5,0,63,389,973,0.23,159,252,-1,5,1713016800
32,8511,9581,Jonathan Maxted,Jonathan,Maxted,Jonathan Maxted,jonathan-maxted,30,183,71,EFL League Two,Domestic League,2023/2024,2023,2024,https://footystats.org/players/england/jonathan-maxted,265,-1,-1,Goalkeeper,314,180,134,751618800,England,eu,4,2,2,0,0,0,0,0,0,7,5,2,0,0,0,0,0,-1,0.0,0.0,0.0,0,0.0,0.0,0,2.01,45,0,0,0,79,0,0,0.0,477,491,222,19,1712688300
33,677983,9581,Sam Lewis Bowen,Sam Lewis,Bowen,Sam Bowen,sam-bowen,23,-1,-1,EFL League Two,Domestic League,2023/2024,2023,2024,https://footystats.org/players/wales/sam-bowen,265,-1,-1,Midfielder,0,0,0,979459200,Wales,eu,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0.0,-1,-1,-1,-1,0
34,839221,9581,Josh Seberry,Josh,Seberry,Josh Seberry,josh-seberry,19,-1,-1,EFL League Two,Domestic League,2023/2024,2023,2024,https://footystats.org/players/republic-of-ireland/josh-seberry,265,-1,-1,Defender,412,243,169,1105257600,Republic of Ireland,eu,9,6,3,0,0,0,0,0,0,10,4,6,0,0,0,0,0,-1,0.0,0.0,0.0,0,0.0,0.0,0,2.18,41,0,0,0,46,0,0,0.0,476,492,228,23,1698173100
35,760499,9581,Harrison Bright,Harrison,Bright,Harrison Bright,harrison-bright,20,-1,-1,EFL League Two,Domestic League,2023/2024,2023,2024,https://footystats.org/players/wales/harrison-bright,265,-1,-1,Defender,540,336,204,1072944000,Wales,eu,9,5,4,0,0,0,0,0,0,9,6,3,1,1,0,0,0,-1,0.17,0.17,0.0,0,0.0,0.0,0,1.5,60,1,1,0,60,540,540,0.17,475,115,149,22,1713621600
36,7594,9581,Stuart Moore,Stuart,Moore,Stuart Moore,stuart-moore,29,188,72,EFL League Two,Domestic League,2023/2024,2023,2024,https://footystats.org/players/england/stuart-moore,270,-1,-1,Goalkeeper,1036,540,496,779007600,England,eu,12,6,6,0,0,0,3,0,3,14,4,10,0,0,0,0,0,-1,0.0,0.0,0.0,25,0.0,0.0,0,1.22,74,0,0,0,86,0,0,0.0,474,493,67,25,1697896800
37,7589,9581,Farrend James Rawson,Farrend James,Rawson,Farrend Rawson,farrend-rawson,27,193,73,EFL League Two,Domestic League,2023/2024,2023,2024,https://footystats.org/players/england/farrend-rawson,270,-1,-1,Defender,2013,1097,916,837068400,England,eu,30,14,16,1,1,0,3,0,3,34,12,22,1,1,0,0,0,-1,0.09,0.04,0.04,10,0.08,0.0,2013,1.52,59,6,6,1,67,336,2013,0.27,344,347,158,14,1713621600
38,4096,9581,Donald Love,Donald,Love,Donald Love,donald-love,29,179,72,EFL League Two,Domestic League,2023/2024,2023,2024,https://footystats.org/players/scotland/donald-love,270,-1,-1,Defender,1088,538,550,786355200,Scotland,eu,15,7,8,0,0,0,4,0,4,14,5,9,3,1,2,0,0,-1,0.25,0.25,0.0,27,0.0,0.0,0,1.16,78,7,7,0,73,155,363,0.58,489,46,51,33,1713621600
39,8969,9581,Jacob Mitchell Bedeau,Jacob Mitchell,Bedeau,Jacob Bedeau,jacob-bedeau,24,184,78,EFL League Two,Domestic League,2023/2024,2023,2024,https://footystats.org/players/england/jacob-bedeau,270,-1,-1,Defender,3824,1890,1934,946022400,England,eu,43,21,22,2,1,1,6,1,7,70,24,46,1,0,1,0,0,-1,0.07,0.02,0.05,16,0.05,0.05,1912,1.65,55,8,8,0,89,478,3824,0.19,337,376,180,9,1713016800
40,104571,9581,Joel Senior,Joel,Senior,Joel Senior,joel-senior,25,181,72,EFL League Two,Domestic League,2023/2024,2023,2024,https://footystats.org/players/england/joel-senior,270,-1,-1,Defender,3723,1959,1764,898671600,England,eu,43,22,21,1,0,1,6,1,7,67,26,41,3,1,2,0,0,-1,0.1,0.07,0.02,16,0.0,0.05,3723,1.62,56,6,6,0,87,621,1241,0.15,374,284,175,19,1713621600
41,8390,9581,Yann Songo'o,Yann,Songo'o,Yann Songo'o,yann-songoo,32,184,77,EFL League Two,Domestic League,2023/2024,2023,2024,https://footystats.org/players/cameroon/yann-songoo,270,-1,-1,Midfielder,2722,1409,1313,690537600,Cameroon,eu,39,20,19,0,0,0,6,1,7,46,16,30,4,2,2,0,0,-1,0.13,0.13,0.0,18,0.0,0.0,0,1.52,59,8,8,1,70,340,681,0.26,481,179,-1,32,1712688300
42,745678,9581,Eli Josef King,Eli Josef,King,Eli King,eli-king,21,-1,-1,EFL League Two,Domestic League,2023/2024,2023,2024,https://footystats.org/players/wales/eli-king,270,-1,-1,Midfielder,1628,866,762,1040630400,Wales,eu,20,10,10,1,0,1,3,1,4,33,11,22,2,1,1,0,0,-1,0.17,0.11,0.06,20,0.0,0.12,1628,1.82,49,0,0,0,81,0,814,0.0,301,210,-1,17,1704121200
43,747434,9581,John Joshua McKiernan,John Joshua,McKiernan,JJ McKiernan,jj-mckiernan,22,-1,-1,EFL League Two,Domestic League,2023/2024,2023,2024,https://footystats.org/players/northern-ireland/jj-mckiernan,270,-1,-1,Midfielder,2169,1121,1048,1011340800,Northern Ireland,eu,28,15,13,7,2,5,4,1,5,39,13,26,1,0,1,0,0,-1,0.33,0.04,0.29,18,0.16,0.43,310,1.62,56,6,6,0,77,362,2169,0.25,93,350,-1,3,1713621600
44,713964,9581,Tom Bloxham,Tom,Bloxham,Tom Bloxham,tom-bloxham,0,-1,-1,EFL League Two,Domestic League,2023/2024,2023,2024,https://footystats.org/players/england/tom-bloxham,270,-1,-1,Midfielder,1729,933,796,0,England,eu,24,12,12,0,0,0,4,1,5,29,11,18,3,1,2,0,0,-1,0.16,0.16,0.0,21,0.0,0.0,0,1.51,60,1,1,0,72,1729,576,0.05,490,135,-1,31,1703879100
45,680335,9581,Michael Mellon,Michael,Mellon,Michael Mellon,michael-mellon,0,-1,-1,EFL League Two,Domestic League,2023/2024,2023,2024,https://footystats.org/players/scotland/michael-mellon,270,-1,-1,Forward,1744,849,895,0,Scotland,eu,22,10,12,13,8,5,4,1,5,24,6,18,1,1,0,3,0,100,0.72,0.05,0.67,23,0.85,0.5,134,1.24,73,3,3,1,79,581,1744,0.15,6,324,-1,1,1704121200
46,792250,9581,Adam Major,Adam,Major,Adam Major,adam-major,0,-1,-1,EFL League Two,Domestic League,2023/2024,2023,2024,https://footystats.org/players/england/adam-major,270,-1,-1,Forward,1772,854,918,0,England,eu,23,11,12,3,1,2,4,1,5,30,7,23,5,2,3,0,0,-1,0.41,0.25,0.15,22,0.11,0.2,591,1.52,59,9,9,0,77,197,354,0.46,199,49,-1,7,1705762800
47,39286,9581,Cameron Smith,Cameron,Smith,Cameron Smith,cameron-smith,28,175,61,EFL League Two,Domestic League,2023/2024,2023,2024,https://footystats.org/players/scotland/cameron-smith,270,-1,-1,Forward,106,47,59,809247600,Scotland,eu,16,9,7,0,0,0,1,0,1,1,0,1,0,0,0,0,0,-1,0.0,0.0,0.0,6,0.0,0.0,0,0.85,106,0,0,0,7,0,0,0.0,-1,-1,-1,30,0
48,9384,9581,Jordan Michael Slew,Jordan Michael,Slew,Jordan Michael Slew,jordan-michael-slew,31,190,81,EFL League Two,Domestic League,2023/2024,2023,2024,https://footystats.org/players/england/jordan-michael-slew,270,-1,-1,Forward,2589,1403,1186,715849200,England,eu,44,22,22,8,4,4,6,1,7,55,24,31,5,2,3,0,0,-1,0.45,0.17,0.28,16,0.26,0.3,324,1.91,47,5,5,0,59,518,518,0.17,98,118,-1,2,1713621600
49,123501,9581,Jacob Davenport,Jacob,Davenport,Jacob Davenport,jacob-davenport,25,177,69,EFL League Two,Domestic League,2023/2024,2023,2024,https://footystats.org/players/england/jacob-davenport,270,-1,-1,Midfielder,555,253,302,914832000,England,eu,25,13,12,1,0,1,5,0,5,10,3,7,0,0,0,0,0,-1,0.16,0.0,0.16,20,0.0,0.3,555,1.62,56,2,2,0,22,278,0,0.32,187,494,-1,16,1703879100
50,4704,9581,Adam Clifford Smith,Adam Clifford,Smith,Adam Smith,adam-smith,31,193,70,EFL League Two,Domestic League,2023/2024,2023,2024,https://footystats.org/players/england/adam-smith,270,-1,-1,Goalkeeper,1124,540,584,722505600,England,eu,13,6,7,0,0,0,1,1,2,25,8,17,0,0,0,0,0,-1,0.0,0.0,0.0,15,0.0,0.0,0,2.0,45,0,0,0,86,0,0,0.0,500,495,221,29,1704121200
51,9145,9581,Christopher Stokes,Christopher,Stokes,Christopher Stokes,christopher-stokes,33,185,83,EFL League Two,Domestic League,2023/2024,2023,2024,https://footystats.org/players/england/christopher-stokes,270,-1,-1,Defender,1648,883,765,668419200,England,eu,24,12,12,3,0,3,4,0,4,31,13,18,0,0,0,0,0,-1,0.16,0.0,0.16,17,0.0,0.35,549,1.69,53,5,5,0,69,330,0,0.27,188,481,196,6,1713016800
52,120109,9581,Charlie Daniel Brown,Charlie Daniel,Brown,Charlie Brown,charlie-brown,24,-1,-1,EFL League Two,Domestic League,2023/2024,2023,2024,https://footystats.org/players/england/charlie-brown,270,-1,-1,Forward,1254,733,521,938070000,England,eu,24,14,10,5,3,2,2,0,2,20,10,10,2,1,1,0,0,-1,0.5,0.14,0.36,8,0.37,0.35,251,1.44,63,5,5,0,52,251,627,0.36,65,168,-1,5,1713621600
53,123282,9581,Max Melbourne,Max,Melbourne,Max Melbourne,max-melbourne,25,178,73,EFL League Two,Domestic League,2023/2024,2023,2024,https://footystats.org/players/england/max-melbourne,270,-1,-1,Defender,448,219,229,909212400,England,eu,17,8,9,0,0,0,3,1,4,7,1,6,0,0,0,0,0,-1,0.0,0.0,0.0,24,0.0,0.0,0,1.41,64,3,3,1,26,149,0,0.6,507,496,130,26,1710684000
54,7629,9581,Owen Rhys Evans,Owen Rhys,Evans,Owen Evans,owen-evans,27,184,70,EFL League Two,Domestic League,2023/2024,2023,2024,https://footystats.org/players/wales/owen-evans,236,-1,-1,Goalkeeper,2189,1166,1023,849168000,Wales,eu,25,13,12,0,0,0,3,0,3,37,14,23,0,0,0,0,0,-1,0.0,0.0,0.0,12,0.0,0.0,0,1.52,59,5,4,1,88,438,0,0.21,506,506,156,23,1713293100
55,8696,9581,Chris Hussey,Chris,Hussey,Chris Hussey,chris-hussey,35,178,65,EFL League Two,Domestic League,2023/2024,2023,2024,https://footystats.org/players/england/chris-hussey,236,-1,-1,Defender,428,180,248,599731200,England,eu,5,2,3,1,0,1,0,0,0,6,1,5,0,0,0,0,0,-1,0.21,0.0,0.21,0,0.0,0.36,428,1.26,71,2,2,1,86,214,0,0.42,148,512,79,17,1693058400
56,4924,9581,Donervon Joseph Daniels,Donervon Joseph,Daniels,Donervon Joseph Daniels,donervon-joseph-daniels,30,186,91,EFL League Two,Domestic League,2023/2024,2023,2024,https://footystats.org/players/montserrat/donervon-joseph-daniels,236,-1,-1,Defender,3017,1530,1487,754128000,Montserrat,eu,34,17,17,1,1,0,5,0,5,51,18,33,2,1,1,0,0,-1,0.09,0.06,0.03,15,0.06,0.0,3017,1.52,59,2,2,0,89,1509,1509,0.06,356,318,157,20,1713621600
57,104516,9581,Liam Spencer Gordon,Liam Spencer,Gordon,Liam Gordon,liam-gordon,24,183,76,EFL League Two,Domestic League,2023/2024,2023,2024,https://footystats.org/players/guyana/liam-gordon,236,-1,-1,Defender,3780,1980,1800,926751600,Guyana,eu,43,22,21,2,0,2,6,1,7,58,22,36,4,2,2,0,0,-1,0.14,0.1,0.05,16,0.0,0.1,1890,1.38,65,7,7,0,88,540,945,0.17,336,231,123,12,1713621600
