,id,competition_id,full_name,first_name,last_name,known_as,shorthand,age,height,weight,league,league_type,season,starting_year,ending_year,url,club_team_id,club_team_2_id,national_team_id,position,minutes_played_overall,minutes_played_home,minutes_played_away,birthday,nationality,continent,appearances_overall,appearances_home,appearances_away,goals_overall,goals_home,goals_away,clean_sheets_home,clean_sheets_away,clean_sheets_overall,conceded_overall,conceded_home,conceded_away,assists_overall,assists_home,assists_away,penalty_goals,penalty_misses,penalty_success,goals_involved_per_90_overall,assists_per_90_overall,goals_per_90_overall,clean_sheets_per_overall,goals_per_90_home,goals_per_90_away,min_per_goal_overall,conceded_per_90_overall,min_per_conceded_overall,cards_overall,yellow_cards_overall,red_cards_overall,min_per_match,min_per_card_overall,min_per_assist_overall,cards_per_90_overall,rank_in_league_top_attackers,rank_in_league_top_midfielders,rank_in_league_top_defenders,rank_in_club_top_scorer,last_match_timestamp
10,761920,9660,Luca Koleosho,Luca,Koleosho,Luca Koleosho,luca-koleosho,19,175,70,Premier League,Domestic League,2023/2024,2023,2024,https://footystats.org/players/usa/luca-koleosho,145,-1,-1,Midfielder,983,534,449,1095231600,USA,eu,15,8,7,1,1,0,1,0,1,23,14,9,1,1,0,0,0,-1,0.18,0.09,0.09,7,0.17,0.0,983,2.11,43,0,0,0,66,0,983,0.0,186,176,-1,12,1701804600
11,1408,9660,Jacob Bruun Larsen,Jacob,Bruun Larsen,Jacob Bruun Larsen,jacob-bruun-larsen,25,178,72,Premier League,Domestic League,2023/2024,2023,2024,https://footystats.org/players/denmark/jacob-bruun-larsen,145,-1,-1,Forward,845,470,375,906188400,Denmark,eu,26,15,11,4,3,1,1,1,2,11,5,6,0,0,0,1,0,100,0.43,0.0,0.43,8,0.57,0.24,211,1.17,77,0,0,0,33,0,0,0.0,35,344,-1,3,1712412000
12,671565,9660,Anass Zaroury,Anass,Zaroury,Anass Zaroury,anass-zaroury,23,178,73,Premier League,Domestic League,2023/2024,2023,2024,https://footystats.org/players/belgium/anass-zaroury,145,-1,-1,Forward,149,38,111,973584000,Belgium,eu,6,2,4,0,0,0,0,0,0,3,2,1,0,0,0,0,0,-1,0.0,0.0,0.0,0,0.0,0.0,0,1.81,50,2,1,1,25,75,0,1.21,-1,-1,-1,28,1698501600
13,40397,9660,Manuel Benson Hedilazio,Manuel,Benson Hedilazio,Manuel Benson,manuel-benson,27,169,65,Premier League,Domestic League,2023/2024,2023,2024,https://footystats.org/players/belgium/manuel-benson,145,-1,-1,Midfielder,91,91,0,859536000,Belgium,eu,7,6,1,0,0,0,0,0,0,4,4,0,0,0,0,0,0,-1,0.0,0.0,0.0,0,0.0,0.0,0,3.96,23,0,0,0,13,0,0,0.0,-1,-1,-1,27,1693141200
14,4066,9660,Nathan Daniel Jerome Redmond,Nathan Daniel Jerome,Redmond,Nathan Redmond,nathan-redmond,30,173,69,Premier League,Domestic League,2023/2024,2023,2024,https://footystats.org/players/england/nathan-redmond,145,-1,-1,Midfielder,130,85,45,762940800,England,eu,12,7,5,0,0,0,1,1,2,3,2,1,0,0,0,0,0,-1,0.0,0.0,0.0,17,0.0,0.0,0,2.08,43,1,1,0,11,130,0,0.69,-1,-1,-1,26,0
15,7244,9660,Josh Brownhill,Josh,Brownhill,Josh Brownhill,josh-brownhill,28,178,69,Premier League,Domestic League,2023/2024,2023,2024,https://footystats.org/players/england/josh-brownhill,145,-1,-1,Midfielder,2093,940,1153,819360000,England,eu,29,13,16,3,2,1,1,1,2,42,20,22,2,0,2,0,0,-1,0.22,0.09,0.13,7,0.19,0.08,698,1.81,50,5,4,1,72,419,1047,0.22,152,175,-1,6,1708786800
16,27370,9660,Hjalmar Ekdal,Hjalmar,Ekdal,Hjalmar Ekdal,hjalmar-ekdal,25,187,76,Premier League,Domestic League,2023/2024,2023,2024,https://footystats.org/players/sweden/hjalmar-ekdal,145,-1,-1,Midfielder,327,143,184,908953200,Sweden,eu,6,3,3,0,0,0,1,0,1,6,2,4,0,0,0,0,0,-1,0.0,0.0,0.0,17,0.0,0.0,0,1.65,55,2,2,0,55,164,0,0.55,350,345,-1,24,1706972400
17,3959,9660,Johann Berg Guðmunds­son,Johann,Berg Guðmunds­son,Johann Berg Guðmunds­son,johann-berg-guomundsson,33,186,78,Premier League,Domestic League,2023/2024,2023,2024,https://footystats.org/players/iceland/johann-berg-guomundsson,145,-1,-1,Midfielder,1079,484,595,657010800,Iceland,eu,22,11,11,0,0,0,1,0,1,23,7,16,2,1,1,0,0,-1,0.17,0.17,0.0,5,0.0,0.0,0,1.92,47,2,2,0,49,540,540,0.17,351,102,-1,23,1708786800
18,3954,9660,Jack Cork,Jack,Cork,Jack Cork,jack-cork,34,183,70,Premier League,Domestic League,2023/2024,2023,2024,https://footystats.org/players/england/jack-cork,145,-1,-1,Midfielder,16,16,0,614761200,England,eu,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,0,0,5,0,0,0.0,-1,-1,-1,22,0
19,123273,9660,Arijanet Muric,Arijanet,Muric,Arijanet Muric,arijanet-muric,25,198,93,Premier League,Domestic League,2023/2024,2023,2024,https://footystats.org/players/montenegro/arijanet-muric,145,-1,-1,Goalkeeper,360,180,180,910425600,Montenegro,eu,4,2,2,0,0,0,0,0,0,5,2,3,0,0,0,0,0,-1,0.0,0.0,0.0,0,0.0,0.0,0,1.25,72,0,0,0,90,0,0,0.0,352,346,61,21,1712412000
20,466938,9660,Ederson Santana de Moraes,Ederson,Santana de Moraes,Ederson,ederson,30,188,86,Premier League,Domestic League,2023/2024,2023,2024,https://footystats.org/players/brazil/ederson,93,-1,-1,Goalkeeper,2314,1170,1144,745570800,Brazil,eu,27,13,14,0,0,0,5,3,8,21,8,13,0,0,0,0,0,-1,0.0,0.0,0.0,30,0.0,0.0,0,0.82,110,5,5,0,86,463,0,0.19,353,347,13,16,1710085500
21,3147,9660,Kyle Andrew Walker,Kyle Andrew,Walker,Kyle Walker,kyle-walker,33,178,80,Premier League,Domestic League,2023/2024,2023,2024,https://footystats.org/players/england/kyle-walker,93,-1,-1,Defender,2261,1091,1170,643878000,England,eu,26,13,13,0,0,0,5,2,7,24,9,15,2,1,1,0,0,-1,0.08,0.08,0.0,27,0.0,0.0,0,0.96,94,2,2,0,87,1131,1131,0.08,354,189,32,21,1710085500
22,4135,9660,Nathan Benjamin Aké,Nathan Benjamin,Aké,Nathan Aké,nathan-ake,29,180,75,Premier League,Domestic League,2023/2024,2023,2024,https://footystats.org/players/netherlands/nathan-ake,93,-1,-1,Defender,1752,873,879,793094400,Netherlands,eu,24,13,11,2,2,0,4,2,6,16,6,10,2,2,0,0,0,-1,0.21,0.1,0.1,25,0.21,0.0,876,0.82,110,0,0,0,73,0,876,0.0,179,172,14,8,1711899000
23,35453,9660,Manuel Obafemi Akanji,Manuel Obafemi,Akanji,Manuel Akanji,manuel-akanji,28,186,91,Premier League,Domestic League,2023/2024,2023,2024,https://footystats.org/players/switzerland/manuel-akanji,93,-1,-1,Defender,1901,1137,764,806137200,Switzerland,eu,23,13,10,2,1,1,6,2,8,18,8,10,0,0,0,0,0,-1,0.09,0.0,0.09,35,0.08,0.12,951,0.85,106,4,4,1,83,475,0,0.19,190,348,18,9,1712171700
24,682300,9660,Rico Henry Lewis,Rico Henry,Lewis,Rico Lewis,rico-lewis,19,170,65,Premier League,Domestic League,2023/2024,2023,2024,https://footystats.org/players/england/rico-lewis,93,-1,-1,Defender,696,391,305,1101024000,England,eu,13,8,5,2,1,1,2,1,3,5,3,2,0,0,0,0,0,-1,0.26,0.0,0.26,23,0.23,0.3,348,0.65,139,1,1,0,54,696,0,0.13,85,349,3,10,1712403000
25,1578,9660,Kevin De Bruyne,Kevin,De Bruyne,Kevin De Bruyne,kevin-de-bruyne,32,181,68,Premier League,Domestic League,2023/2024,2023,2024,https://footystats.org/players/belgium/kevin-de-bruyne,93,-1,-1,Midfielder,673,374,299,678092400,Belgium,eu,11,5,6,3,0,3,2,2,4,6,2,4,6,2,4,0,0,-1,1.2,0.8,0.4,36,0.0,0.9,224,0.8,112,1,1,0,61,673,112,0.13,41,1,-1,6,1712403000
26,469097,9660,Bernardo Mota Veiga de Carvalho e Silva,Bernardo,Mota Veiga de Carvalho e Silva,Bernardo Silva,bernardo-silva,29,173,64,Premier League,Domestic League,2023/2024,2023,2024,https://footystats.org/players/portugal/bernardo-silva,93,-1,-1,Midfielder,2063,933,1130,776502000,Portugal,eu,27,13,14,6,2,4,4,3,7,21,8,13,4,0,4,0,0,-1,0.44,0.17,0.26,26,0.19,0.32,344,0.92,98,7,7,0,76,295,516,0.31,87,105,-1,5,1712171700
27,2891,9660,Rodrigo Hernández Cascante,Rodrigo,Hernández Cascante,Rodri,rodri,27,190,82,Premier League,Domestic League,2023/2024,2023,2024,https://footystats.org/players/spain/rodri,93,-1,-1,Midfielder,2409,1345,1064,835426800,Spain,eu,28,16,12,7,4,3,6,3,9,21,9,12,7,4,3,0,0,-1,0.52,0.26,0.26,32,0.27,0.25,344,0.78,115,10,9,1,86,241,344,0.37,89,44,-1,4,1712403000
28,3386,9660,Philip Walter Foden,Philip Walter,Foden,Phil Foden,phil-foden,23,171,70,Premier League,Domestic League,2023/2024,2023,2024,https://footystats.org/players/england/phil-foden,93,-1,-1,Midfielder,2455,1321,1134,959497200,England,eu,30,16,14,14,8,6,6,3,9,23,10,13,7,6,1,0,0,-1,0.77,0.26,0.51,30,0.55,0.48,175,0.84,107,1,1,0,82,2455,351,0.04,26,46,-1,2,1712171700
29,13248,9660,Erling Braut Haaland,Erling,Braut Haaland,Erling Haaland,erling-haaland,23,194,88,Premier League,Domestic League,2023/2024,2023,2024,https://footystats.org/players/norway/erling-haaland,93,-1,-1,Forward,2106,1055,1051,964162800,Norway,eu,25,13,12,19,10,9,5,3,8,20,7,13,5,2,3,3,1,75,1.03,0.21,0.81,32,0.85,0.77,111,0.85,105,1,1,0,84,2106,421,0.04,3,76,-1,1,1712403000
30,193298,9660,Julián Álvarez,Julián,Álvarez,Julián Álvarez,julian-alvarez,24,170,71,Premier League,Domestic League,2023/2024,2023,2024,https://footystats.org/players/argentina/julian-alvarez,93,-1,-1,Forward,2373,1193,1180,949305600,Argentina,eu,30,15,15,8,6,2,5,3,8,22,8,14,8,3,5,1,0,100,0.61,0.3,0.3,27,0.45,0.15,297,0.83,108,2,2,0,79,1187,297,0.08,71,32,-1,3,1712403000
31,3187,9660,Mateo Kovačić,Mateo,Kovačić,Mateo Kovačić,mateo-kovacic,29,177,78,Premier League,Domestic League,2023/2024,2023,2024,https://footystats.org/players/croatia/mateo-kovacic,93,-1,-1,Midfielder,1060,415,645,768207600,Croatia,eu,23,9,14,0,0,0,4,3,7,9,2,7,0,0,0,0,0,-1,0.0,0.0,0.0,30,0.0,0.0,0,0.76,118,3,3,0,46,353,0,0.25,355,350,-1,22,1711899000
32,10561,9660,Aymeric Jean Louis Gérard Alphonse Laporte,Aymeric Jean Louis Gérard Alphonse,Laporte,Aymeric Laporte,aymeric-laporte,29,189,86,Premier League,Domestic League,2023/2024,2023,2024,https://footystats.org/players/spain/aymeric-laporte,93,-1,-1,Defender,11,0,11,770022000,Spain,eu,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,-1,0.0,0.0,0.0,100,0.0,0.0,0,0.0,0,0,0,0,11,0,0,0.0,-1,-1,-1,20,0
33,588073,9660,Joško Gvardiol,Joško,Gvardiol,Joško Gvardiol,josko-gvardiol,22,177,77,Premier League,Domestic League,2023/2024,2023,2024,https://footystats.org/players/croatia/josko-gvardiol,93,-1,-1,Defender,1700,807,893,1011772800,Croatia,eu,21,9,12,0,0,0,4,2,6,17,5,12,0,0,0,0,0,-1,0.0,0.0,0.0,28,0.0,0.0,0,0.9,100,3,3,0,81,567,0,0.16,356,351,22,19,1712403000
34,165991,9660,Cole Jermaine Palmer,Cole Jermaine,Palmer,Cole Palmer,cole-palmer,21,182,67,Premier League,Domestic League,2023/2024,2023,2024,https://footystats.org/players/england/cole-palmer,93,152,-1,Midfielder,2010,874,1136,1020668400,England,eu,27,12,15,16,11,5,2,3,5,36,17,19,9,2,7,8,0,100,1.12,0.4,0.72,19,1.13,0.4,126,1.61,56,7,7,0,74,287,223,0.31,10,10,-1,1,1712507400
35,165402,9660,James Mcatee,James,Mcatee,James Mcatee,james-mcatee,0,-1,-1,Premier League,Domestic League,2023/2024,2023,2024,https://footystats.org/players/england/james-mcatee,93,251,-1,Midfielder,1653,840,813,0,England,eu,27,13,14,3,1,2,1,1,2,52,33,19,2,2,0,1,0,100,0.27,0.11,0.16,7,0.11,0.22,551,2.83,32,2,2,0,61,827,827,0.11,133,163,-1,5,1712255400
36,4506,9660,Jack Peter Grealish,Jack Peter,Grealish,Jack Grealish,jack-grealish,28,175,76,Premier League,Domestic League,2023/2024,2023,2024,https://footystats.org/players/england/jack-grealish,93,-1,-1,Midfielder,912,424,488,810716400,England,eu,17,10,7,3,2,1,5,1,6,9,3,6,1,0,1,0,0,-1,0.39,0.1,0.3,35,0.42,0.18,304,0.89,101,6,6,0,54,152,912,0.59,72,171,-1,7,1712403000
37,21722,9660,Stefan Ortega Moreno,Stefan,Ortega Moreno,Stefan Ortega,stefan-ortega,31,185,88,Premier League,Domestic League,2023/2024,2023,2024,https://footystats.org/players/germany/stefan-ortega,93,-1,-1,Goalkeeper,476,270,206,721036800,Germany,eu,6,3,3,0,0,0,1,0,1,6,2,4,0,0,0,0,0,-1,0.0,0.0,0.0,17,0.0,0.0,0,1.13,79,0,0,0,79,0,0,0.0,357,352,43,18,1712403000
38,139709,9660,Sergio Gómez Martín,Sergio,Gómez Martín,Sergio Gómez,sergio-gomez,23,171,68,Premier League,Domestic League,2023/2024,2023,2024,https://footystats.org/players/spain/sergio-gomez,93,-1,-1,Midfielder,27,27,0,968050800,Spain,eu,4,3,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,-1,3.33,3.33,0.0,0,0.0,0.0,0,0.0,0,0,0,0,7,0,27,0.0,-1,-1,-1,17,0
39,7460,9660,Kalvin Mark Phillips,Kalvin Mark,Phillips,Kalvin Phillips,kalvin-phillips,28,178,72,Premier League,Domestic League,2023/2024,2023,2024,https://footystats.org/players/england/kalvin-phillips,93,153,-1,Midfielder,381,222,159,817891200,England,eu,11,6,5,0,0,0,1,0,1,11,6,5,0,0,0,0,0,-1,0.0,0.0,0.0,9,0.0,0.0,0,2.6,35,3,3,1,35,127,0,0.71,358,353,-1,24,1710079200
40,4398,9660,Aaron Christopher Ramsdale,Aaron Christopher,Ramsdale,Aaron Ramsdale,aaron-ramsdale,25,188,88,Premier League,Domestic League,2023/2024,2023,2024,https://footystats.org/players/england/aaron-ramsdale,59,-1,-1,Goalkeeper,540,360,180,895129200,England,eu,6,4,2,0,0,0,0,2,2,5,5,0,0,0,0,0,0,-1,0.0,0.0,0.0,33,0.0,0.0,0,0.83,108,0,0,0,90,0,0,0.0,347,341,16,19,1710005400
41,7285,9660,Benjamin William White,Benjamin William,White,Ben White,ben-white,26,186,76,Premier League,Domestic League,2023/2024,2023,2024,https://footystats.org/players/england/ben-white,59,-1,-1,Defender,2408,1157,1251,876294000,England,eu,30,14,16,2,0,2,5,9,14,23,12,11,4,2,2,0,0,-1,0.22,0.15,0.07,47,0.0,0.14,1204,0.86,105,6,6,0,80,401,602,0.22,221,120,20,11,1712421000
42,193484,9660,Jurriën Maduro,Jurriën,Maduro,Jurriën Timber,jurrien-timber,22,179,79,Premier League,Domestic League,2023/2024,2023,2024,https://footystats.org/players/netherlands/jurrien-timber,59,-1,-1,Midfielder,50,50,0,992761200,Netherlands,eu,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,1,1,0,50,50,0,1.8,-1,-1,-1,24,1691841600
43,184012,9660,William Alain André Gabriel Saliba,William Alain André Gabriel,Saliba,William Saliba,william-saliba,23,192,92,Premier League,Domestic League,2023/2024,2023,2024,https://footystats.org/players/france/william-saliba,59,-1,-1,Defender,2790,1350,1440,985420800,France,eu,31,15,16,2,1,1,5,9,14,24,13,11,1,1,0,0,0,-1,0.1,0.03,0.06,45,0.07,0.06,1395,0.77,116,4,4,0,90,698,2790,0.13,232,249,10,10,1712421000
44,467762,9660,Thomas Teye Partey,Thomas,Teye Partey,Thomas Partey,thomas-partey,30,185,77,Premier League,Domestic League,2023/2024,2023,2024,https://footystats.org/players/ghana/thomas-partey,59,-1,-1,Midfielder,367,228,139,739954800,Ghana,eu,8,5,3,0,0,0,2,3,5,2,2,0,0,0,0,0,0,-1,0.0,0.0,0.0,63,0.0,0.0,0,0.49,184,0,0,0,46,0,0,0.0,359,354,-1,23,1712169000
45,11001,9660,Martin Ødegaard,Martin,Ødegaard,Martin Ødegaard,martin-odegaard,25,178,68,Premier League,Domestic League,2023/2024,2023,2024,https://footystats.org/players/norway/martin-odegaard,59,-1,-1,Midfielder,2486,1150,1336,913881600,Norway,eu,28,13,15,7,3,4,4,9,13,20,10,10,6,0,6,2,0,100,0.47,0.22,0.25,46,0.23,0.27,355,0.72,124,2,2,0,89,1243,414,0.07,91,71,-1,4,1712421000
46,4337,9660,Declan Rice,Declan,Rice,Declan Rice,declan-rice,25,185,84,Premier League,Domestic League,2023/2024,2023,2024,https://footystats.org/players/england/declan-rice,59,-1,-1,Midfielder,2602,1221,1381,916300800,England,eu,31,15,16,6,2,4,5,9,14,23,12,11,5,3,2,0,0,-1,0.38,0.17,0.21,45,0.15,0.26,434,0.8,113,3,3,0,84,867,520,0.1,106,98,-1,5,1712421000
47,1305,9660,Kai Lukas Havertz,Kai Lukas,Havertz,Kai Havertz,kai-havertz,24,193,83,Premier League,Domestic League,2023/2024,2023,2024,https://footystats.org/players/germany/kai-havertz,59,-1,-1,Midfielder,2027,924,1103,929084400,Germany,eu,30,14,16,9,3,6,5,9,14,17,8,9,5,3,2,1,0,100,0.62,0.22,0.4,47,0.29,0.49,225,0.75,119,8,8,0,68,253,405,0.36,42,69,-1,2,1712421000
48,120177,9660,Bukayo Ayoyinka Saka,Bukayo Ayoyinka,Saka,Bukayo Saka,bukayo-saka,22,178,72,Premier League,Domestic League,2023/2024,2023,2024,https://footystats.org/players/england/bukayo-saka,59,-1,-1,Midfielder,2417,1118,1299,999673200,England,eu,29,13,16,14,6,8,3,9,12,23,12,11,7,2,5,5,0,100,0.78,0.26,0.52,41,0.48,0.55,173,0.86,105,3,3,0,83,806,345,0.11,24,43,-1,1,1712421000
49,123381,9660,Edward Keddar Nketiah,Edward,Keddar Nketiah,Edward Nketiah,edward-nketiah,24,175,72,Premier League,Domestic League,2023/2024,2023,2024,https://footystats.org/players/england/edward-nketiah,59,-1,-1,Forward,1069,562,507,928047600,England,eu,26,13,13,5,5,0,5,7,12,10,6,4,2,2,0,0,0,-1,0.59,0.17,0.42,46,0.8,0.0,214,0.84,107,3,3,0,41,356,535,0.25,37,104,-1,7,1704031200
50,142754,9660,Gabriel Teodoro Martinelli Silva,Gabriel Teodoro,Martinelli Silva,Gabriel Martinelli,gabriel-martinelli,22,178,75,Premier League,Domestic League,2023/2024,2023,2024,https://footystats.org/players/brazil/gabriel-martinelli,59,-1,-1,Forward,1820,863,957,992847600,Brazil,eu,28,13,15,6,4,2,5,8,13,18,8,10,4,3,1,0,0,-1,0.49,0.2,0.3,46,0.42,0.19,303,0.89,101,1,1,0,65,1820,455,0.05,73,78,-1,6,1709582400
51,34616,9660,Takehiro Tomiyasu,Takehiro,Tomiyasu,Takehiro Tomiyasu,takehiro-tomiyasu,25,187,70,Premier League,Domestic League,2023/2024,2023,2024,https://footystats.org/players/japan/takehiro-tomiyasu,59,-1,-1,Defender,686,278,408,910252800,Japan,eu,16,7,9,1,1,0,3,6,9,5,2,3,1,1,0,0,0,-1,0.26,0.13,0.13,56,0.32,0.0,686,0.66,137,2,2,1,43,343,686,0.26,155,137,4,13,1701529200
52,21446,9660,Leandro Trossard,Leandro,Trossard,Leandro Trossard,leandro-trossard,29,172,61,Premier League,Domestic League,2023/2024,2023,2024,https://footystats.org/players/belgium/leandro-trossard,59,-1,-1,Forward,1148,670,478,786528000,Belgium,eu,27,13,14,8,3,5,5,7,12,9,8,1,1,1,0,0,0,-1,0.71,0.08,0.63,44,0.4,0.94,144,0.71,128,0,0,0,43,0,1148,0.0,14,193,-1,3,1712169000
53,17594,9660,Gabriel dos Santos Magalhães,Gabriel,dos Santos Magalhães,Gabriel Magalhães,gabriel-magalhaes,26,190,78,Premier League,Domestic League,2023/2024,2023,2024,https://footystats.org/players/brazil/gabriel-magalhaes,59,-1,-1,Defender,2445,1075,1370,882518400,Brazil,eu,29,13,16,3,1,2,4,9,13,21,10,11,0,0,0,0,0,-1,0.11,0.0,0.11,45,0.08,0.13,815,0.77,116,3,3,0,84,815,0,0.11,171,356,9,9,1712421000
54,120171,9660,Emile Smith Rowe,Emile,Smith Rowe,Emile Smith Rowe,emile-smith-rowe,23,182,79,Premier League,Domestic League,2023/2024,2023,2024,https://footystats.org/players/england/emile-smith-rowe,59,-1,-1,Midfielder,314,206,108,964767600,England,eu,11,7,4,0,0,0,4,2,6,1,1,0,1,1,0,0,0,-1,0.29,0.29,0.0,55,0.0,0.0,0,0.29,314,0,0,0,29,0,314,0.0,361,34,-1,22,1712169000
55,590671,9660,Fábio Daniel Ferreira Vieira,Fábio Daniel,Ferreira Vieira,Fábio Vieira,fabio-vieira,23,170,58,Premier League,Domestic League,2023/2024,2023,2024,https://footystats.org/players/portugal/fabio-vieira,59,-1,-1,Midfielder,290,140,150,959670000,Portugal,eu,10,5,5,1,1,0,1,4,5,2,2,0,2,2,0,1,0,100,0.93,0.62,0.31,50,0.64,0.0,290,0.62,145,2,1,1,29,145,145,0.62,68,2,-1,14,1695560400
56,3020,9660,Jorge Luiz Frello Filho,Jorge Luiz,Frello Filho,Jorginho,jorginho,32,180,65,Premier League,Domestic League,2023/2024,2023,2024,https://footystats.org/players/italy/jorginho,59,-1,-1,Midfielder,885,486,399,693216000,Italy,eu,21,11,10,0,0,0,3,7,10,9,6,3,2,1,1,0,0,-1,0.2,0.2,0.0,48,0.0,0.0,0,0.92,98,1,1,0,42,885,443,0.1,362,77,-1,21,1712421000
